# Oscilloscope file ./20160704_111943.bin
# Channel 1
Time / s;Voltage / V
137.5;0.92
138;0.88
138.5;0.92
139;0.92
139.5;0.96
140;0.92
140.5;0.92
141;0.96
141.5;0.96
142;0.92
142.5;0.92
143;0.96
143.5;0.96
144;0.96
144.5;0.96
145;0.96
145.5;0.96
146;0.96
146.5;0.96
147;0.96
147.5;1
148;0.96
148.5;1
149;1
149.5;1
150;1
150.5;1
151;1
151.5;1.04
152;1
152.5;1.04
153;1
153.5;1.04
154;1
154.5;1.04
155;1.04
155.5;1.04
156;1.04
156.5;1.04
157;1.04
157.5;1.08
158;1
158.5;1.08
159;1.08
159.5;1.08
160;1.04
160.5;1.08
161;1.08
161.5;1.12
162;1.08
162.5;1.08
163;1.12
163.5;1.12
164;1.08
164.5;1.08
165;1.08
165.5;1.12
166;1.08
166.5;1.12
167;1.12
167.5;1.16
168;1.12
168.5;1.12
169;1.12
169.5;1.16
170;1.12
170.5;1.12
171;1.16
171.5;1.16
172;1.12
172.5;1.16
173;1.16
173.5;1.16
174;1.16
174.5;1.16
175;1.16
175.5;1.24
176;1.16
176.5;1.24
177;1.2
177.5;1.24
178;1.16
178.5;1.24
179;1.24
179.5;1.24
180;1.2
180.5;1.2
181;1.24
181.5;1.24
182;1.2
182.5;1.24
183;1.24
183.5;1.24
184;1.2
184.5;1.24
185;1.24
185.5;1.28
186;1.24
186.5;1.28
187;1.24
187.5;1.28
188;1.24
188.5;1.28
189;1.28
189.5;1.28
190;1.28
190.5;1.28
191;1.32
191.5;1.32
192;1.28
192.5;1.32
193;1.28
193.5;1.32
194;1.28
194.5;1.32
195;1.32
195.5;1.32
196;1.32
196.5;1.32
197;1.32
197.5;1.36
198;1.32
198.5;1.32
199;1.36
199.5;1.36
200;1.32
200.5;1.36
201;1.36
201.5;1.4
202;1.36
202.5;1.36
203;1.36
203.5;1.4
204;1.36
204.5;1.4
205;1.4
205.5;1.4
206;1.36
206.5;1.4
207;1.4
207.5;1.44
208;1.4
208.5;1.4
209;1.4
209.5;1.44
210;1.4
210.5;1.44
211;1.44
211.5;1.48
212;1.44
212.5;1.44
213;1.44
213.5;1.48
214;1.44
214.5;1.48
215;1.48
215.5;1.52
216;1.48
216.5;1.48
217;1.48
217.5;1.52
218;1.48
218.5;1.48
219;1.48
219.5;1.52
220;1.48
220.5;1.52
221;1.52
221.5;1.52
222;1.48
222.5;1.52
223;1.52
223.5;1.56
224;1.52
224.5;1.56
225;1.52
225.5;1.56
226;1.52
226.5;1.56
227;1.52
227.5;1.56
228;1.52
228.5;1.56
229;1.56
229.5;1.6
230;1.56
230.5;1.6
231;1.56
231.5;1.6
232;1.56
232.5;1.6
233;1.6
233.5;1.64
234;1.6
234.5;1.6
235;1.6
235.5;1.64
236;1.6
236.5;1.64
237;1.6
237.5;1.64
238;1.6
238.5;1.64
239;1.64
239.5;1.64
240;1.64
240.5;1.64
241;1.68
241.5;1.68
242;1.64
242.5;1.68
243;1.68
243.5;1.68
244;1.64
244.5;1.68
245;1.68
245.5;1.72
246;1.68
246.5;1.68
247;1.68
247.5;1.72
248;1.68
248.5;1.68
249;1.72
249.5;1.72
250;1.72
250.5;1.72
251;1.72
251.5;1.76
252;1.72
252.5;1.72
253;1.76
253.5;1.76
254;1.72
254.5;1.76
255;1.76
255.5;1.8
256;1.76
256.5;1.76
257;1.76
257.5;1.8
258;1.76
258.5;1.76
259;1.76
259.5;1.8
260;1.76
260.5;1.8
261;1.8
261.5;1.84
262;1.8
262.5;1.8
263;1.84
263.5;1.84
264;1.8
264.5;1.84
265;1.8
265.5;1.84
266;1.8
266.5;1.84
267;1.84
267.5;1.84
268;1.84
268.5;1.84
269;1.88
269.5;1.88
270;1.84
270.5;1.88
271;1.88
271.5;1.88
272;1.84
272.5;1.88
273;1.88
273.5;1.92
274;1.88
274.5;1.92
275;1.88
275.5;1.92
276;1.88
276.5;1.88
277;1.92
277.5;1.92
278;1.88
278.5;1.88
279;1.92
279.5;1.96
280;1.92
280.5;1.96
281;1.92
281.5;1.96
282;1.92
282.5;1.96
283;1.96
283.5;2
284;1.92
284.5;2
285;1.96
285.5;2
286;1.96
286.5;1.96
287;2
287.5;2
288;1.96
288.5;2
289;2
289.5;2.04
290;2
290.5;2
291;2
291.5;2.04
292;2
292.5;2.04
293;2.04
293.5;2.04
294;2
294.5;2.04
295;2.04
295.5;2.08
296;2.04
296.5;2.04
297;2.08
297.5;2.08
298;2.04
298.5;2.08
299;2.08
299.5;2.12
300;2.04
300.5;2.08
301;2.08
301.5;2.12
302;2.08
302.5;2.08
303;2.08
303.5;2.12
304;2.08
304.5;2.12
305;2.12
305.5;2.16
306;2.12
306.5;2.12
307;2.12
307.5;2.16
308;2.12
308.5;2.16
309;2.16
309.5;2.16
310;2.12
310.5;2.16
311;2.16
311.5;2.2
312;2.16
312.5;2.2
313;2.2
313.5;2.2
314;2.16
314.5;2.16
315;2.2
315.5;2.2
316;2.2
316.5;2.2
317;2.2
317.5;2.24
318;2.2
318.5;2.24
319;2.2
319.5;2.24
320;2.2
320.5;2.2
321;2.24
321.5;2.24
322;2.24
322.5;2.24
323;2.24
323.5;2.28
324;2.24
324.5;2.28
325;2.28
325.5;2.28
326;2.24
326.5;2.28
327;2.28
327.5;2.28
328;2.28
328.5;2.28
329;2.28
329.5;2.32
330;2.28
330.5;2.32
331;2.28
331.5;2.32
332;2.28
332.5;2.32
333;2.32
333.5;2.36
334;2.28
334.5;2.36
335;2.32
335.5;2.36
336;2.32
336.5;2.32
337;2.32
337.5;2.36
338;2.32
338.5;2.36
339;2.36
339.5;2.4
340;2.32
340.5;2.36
341;2.36
341.5;2.4
342;2.36
342.5;2.4
343;2.4
343.5;2.44
344;2.36
344.5;2.4
345;2.4
345.5;2.44
346;2.4
346.5;2.4
347;2.44
347.5;2.44
348;2.4
348.5;2.4
349;2.44
349.5;2.44
350;2.44
350.5;2.44
351;2.44
351.5;2.48
352;2.44
352.5;2.44
353;2.48
353.5;2.48
354;2.48
354.5;2.48
355;2.44
355.5;2.52
356;2.44
356.5;2.48
357;2.52
357.5;2.52
358;2.48
358.5;2.52
359;2.52
359.5;2.52
360;2.48
360.5;2.52
361;2.52
361.5;2.52
362;2.52
362.5;2.52
363;2.52
363.5;2.56
364;2.52
364.5;2.56
365;2.56
365.5;2.6
366;2.56
366.5;2.56
367;2.6
367.5;2.6
368;2.56
368.5;2.6
369;2.56
369.5;2.6
370;2.56
370.5;2.56
371;2.6
371.5;2.6
372;2.56
372.5;2.6
373;2.6
373.5;2.6
374;2.6
374.5;2.6
375;2.64
375.5;2.64
376;2.6
376.5;2.64
377;2.64
377.5;2.64
378;2.64
378.5;2.64
379;2.64
379.5;2.68
380;2.64
380.5;2.68
381;2.64
381.5;2.68
382;2.64
382.5;2.68
383;2.68
383.5;2.72
384;2.68
384.5;2.68
385;2.68
385.5;2.72
386;2.68
386.5;2.72
387;2.72
387.5;2.72
388;2.72
388.5;2.72
389;2.72
389.5;2.76
390;2.72
390.5;2.72
391;2.76
391.5;2.76
392;2.72
392.5;2.76
393;2.76
393.5;2.76
394;2.76
394.5;2.76
395;2.76
395.5;2.8
396;2.76
396.5;2.76
397;2.8
397.5;2.8
398;2.76
398.5;2.8
399;2.8
399.5;2.8
400;2.8
400.5;2.8
401;2.8
401.5;2.84
402;2.8
402.5;2.84
403;2.84
403.5;2.84
404;2.8
404.5;2.84
405;2.84
405.5;2.88
406;2.84
406.5;2.84
407;2.84
407.5;2.88
408;2.84
408.5;2.88
409;2.84
409.5;2.88
410;2.84
410.5;2.88
411;2.88
411.5;2.92
412;2.88
412.5;2.92
413;2.92
413.5;2.92
414;2.88
414.5;2.92
415;2.92
415.5;2.96
416;2.88
416.5;2.96
417;2.92
417.5;2.96
418;2.92
418.5;2.92
419;2.96
419.5;2.96
420;2.92
420.5;2.96
421;2.96
421.5;2.96
422;2.96
422.5;2.96
423;3
423.5;3
424;2.96
424.5;3
425;2.96
425.5;3
426;2.96
426.5;3
427;3
427.5;3.04
428;2.96
428.5;3.04
429;3
429.5;3.04
430;3
430.5;3
431;3.04
431.5;3.08
432;3
432.5;3.04
433;3.04
433.5;3.08
434;3.04
434.5;3.04
435;3.04
435.5;3.12
436;3.04
436.5;3.08
437;3.08
437.5;3.08
438;3.08
438.5;3.08
439;3.08
439.5;3.12
440;3.08
440.5;3.08
441;3.12
441.5;3.12
442;3.08
442.5;3.12
443;3.12
443.5;3.12
444;3.08
444.5;3.12
445;3.12
445.5;3.16
446;3.12
446.5;3.16
447;3.16
447.5;3.16
448;3.12
448.5;3.16
449;3.16
449.5;3.2
450;3.16
450.5;3.16
451;3.2
451.5;3.2
452;3.12
452.5;3.2
453;3.2
453.5;3.2
454;3.16
454.5;3.2
455;3.2
455.5;3.24
456;3.2
456.5;3.24
457;3.2
457.5;3.24
458;3.2
458.5;3.24
459;3.24
459.5;3.28
460;3.24
460.5;3.24
461;3.24
461.5;3.28
462;3.24
462.5;3.28
463;3.28
463.5;3.28
464;3.24
464.5;3.28
465;3.28
465.5;3.32
466;3.24
466.5;3.28
467;3.28
467.5;3.32
468;3.24
468.5;3.32
469;3.32
469.5;3.36
470;3.32
470.5;3.36
471;3.32
471.5;3.32
472;3.28
472.5;3.32
473;3.32
473.5;3.36
474;3.32
474.5;3.36
475;3.36
475.5;3.36
476;3.32
476.5;3.36
477;3.36
477.5;3.4
478;3.36
478.5;3.36
479;3.36
479.5;3.4
480;3.36
480.5;3.4
481;3.4
481.5;3.44
482;3.36
482.5;3.44
483;3.4
483.5;3.44
484;3.4
484.5;3.4
485;3.44
485.5;3.44
486;3.4
486.5;3.44
487;3.44
487.5;3.44
488;3.4
488.5;3.44
489;3.48
489.5;3.48
490;3.44
490.5;3.48
491;3.44
491.5;3.48
492;3.44
492.5;3.48
493;3.48
493.5;3.48
494;3.44
494.5;3.48
495;3.48
495.5;3.52
496;3.48
496.5;3.48
497;3.48
497.5;3.52
498;3.48
498.5;3.52
499;3.52
499.5;3.56
500;3.52
500.5;3.52
501;3.52
501.5;3.56
502;3.52
502.5;3.52
503;3.56
503.5;3.56
504;3.56
504.5;3.56
505;3.56
505.5;3.6
506;3.56
506.5;3.6
507;3.6
507.5;3.6
508;3.56
508.5;3.6
509;3.6
509.5;3.6
510;3.56
510.5;3.6
511;3.6
511.5;3.64
512;3.6
512.5;3.64
513;3.64
513.5;3.64
514;3.6
514.5;3.64
515;3.6
515.5;3.68
516;3.6
516.5;3.64
517;3.64
517.5;3.68
518;3.64
518.5;3.68
519;3.64
519.5;3.68
520;3.64
520.5;3.68
521;3.68
521.5;3.72
522;3.68
522.5;3.68
523;3.72
523.5;3.72
524;3.68
524.5;3.68
525;3.72
525.5;3.72
526;3.68
526.5;3.72
527;3.72
527.5;3.76
528;3.72
528.5;3.72
529;3.72
529.5;3.76
530;3.72
530.5;3.72
531;3.76
531.5;3.8
532;3.76
532.5;3.76
533;3.8
533.5;3.8
534;3.76
534.5;3.76
535;3.8
535.5;3.8
536;3.76
536.5;3.8
537;3.8
537.5;3.8
538;3.8
538.5;3.8
539;3.8
539.5;3.84
540;3.8
540.5;3.8
541;3.84
541.5;3.84
542;3.8
542.5;3.84
543;3.84
543.5;3.88
544;3.84
544.5;3.88
545;3.84
545.5;3.88
546;3.84
546.5;3.84
547;3.84
547.5;3.92
548;3.84
548.5;3.88
549;3.88
549.5;3.88
550;3.88
550.5;3.88
551;3.88
551.5;3.92
552;3.88
552.5;3.88
553;3.88
553.5;3.92
554;3.88
554.5;3.92
555;3.92
555.5;3.96
556;3.92
556.5;3.96
557;3.92
557.5;3.96
558;3.92
558.5;3.96
559;3.96
559.5;3.96
560;3.96
560.5;3.96
561;3.96
561.5;4
562;3.96
562.5;4
563;4
563.5;4
564;3.96
564.5;4
565;4.04
565.5;4.04
566;4
566.5;4
567;4.04
567.5;4.04
568;4
568.5;4.04
569;4.04
569.5;4.04
570;4
570.5;4.04
571;4.04
571.5;4.08
572;4.04
572.5;4.04
573;4.04
573.5;4.08
574;4.04
574.5;4.08
575;4.08
575.5;4.08
576;4.08
576.5;4.08
577;4.08
577.5;4.08
578;4.08
578.5;4.08
579;4.08
579.5;4.12
580;4.08
580.5;4.12
581;4.12
581.5;4.16
582;4.12
582.5;4.16
583;4.12
583.5;4.16
584;4.12
584.5;4.12
585;4.16
585.5;4.16
586;4.12
586.5;4.16
587;4.12
587.5;4.2
588;4.12
588.5;4.16
589;4.2
589.5;4.2
590;4.16
590.5;4.2
591;4.2
591.5;4.2
592;4.16
592.5;4.2
593;4.2
593.5;4.24
594;4.2
594.5;4.2
595;4.2
595.5;4.24
596;4.2
596.5;4.24
597;4.24
597.5;4.24
598;4.2
598.5;4.2
599;4.24
599.5;4.28
600;4.24
600.5;4.24
601;4.24
601.5;4.28
602;4.24
602.5;4.28
603;4.28
603.5;4.28
604;4.28
604.5;4.28
605;4.28
605.5;4.32
606;4.28
606.5;4.32
607;4.32
607.5;4.32
608;4.28
608.5;4.32
609;4.32
609.5;4.32
610;4.32
610.5;4.32
611;4.32
611.5;4.36
612;4.32
612.5;4.36
613;4.36
613.5;4.36
614;4.32
614.5;4.36
615;4.36
615.5;4.36
616;4.36
616.5;4.36
617;4.36
617.5;4.4
618;4.36
618.5;4.4
619;4.4
619.5;4.4
620;4.36
620.5;4.36
621;4.4
621.5;4.4
622;4.4
622.5;4.4
623;4.4
623.5;4.44
624;4.4
624.5;4.44
625;4.44
625.5;4.48
626;4.44
626.5;4.48
627;4.44
627.5;4.48
628;4.44
628.5;4.44
629;4.48
629.5;4.48
630;4.44
630.5;4.48
631;4.48
631.5;4.48
632;4.48
632.5;4.48
633;4.48
633.5;4.52
634;4.48
634.5;4.48
635;4.48
635.5;4.52
636;4.48
636.5;4.52
637;4.48
637.5;4.56
638;4.48
638.5;4.52
639;4.52
639.5;4.56
640;4.52
640.5;4.56
641;4.56
641.5;4.56
642;4.56
642.5;4.56
643;4.56
643.5;4.6
644;4.56
644.5;4.56
645;4.6
645.5;4.6
646;4.56
646.5;4.56
647;4.6
647.5;4.6
648;4.6
648.5;4.6
649;4.6
649.5;4.64
650;4.6
650.5;4.64
651;4.6
651.5;4.64
652;4.6
652.5;4.64
653;4.6
653.5;4.68
654;4.6
654.5;4.68
655;4.68
655.5;4.68
656;4.64
656.5;4.68
657;4.64
657.5;4.68
658;4.64
658.5;4.68
659;4.68
659.5;4.68
660;4.64
660.5;4.68
661;4.68
661.5;4.72
662;4.64
662.5;4.72
663;4.72
663.5;4.72
664;4.68
664.5;4.72
665;4.72
665.5;4.76
666;4.72
666.5;4.72
667;4.72
667.5;4.76
668;4.72
668.5;4.76
669;4.76
669.5;4.76
670;4.72
670.5;4.76
671;4.76
671.5;4.8
672;4.76
672.5;4.76
673;4.76
673.5;4.8
674;4.76
674.5;4.8
675;4.8
675.5;4.8
676;4.8
676.5;4.8
677;4.8
677.5;4.84
678;4.8
678.5;4.8
679;4.84
679.5;4.84
680;4.8
680.5;4.8
681;4.84
681.5;4.84
682;4.84
682.5;4.84
683;4.84
683.5;4.88
684;4.84
684.5;4.84
685;4.84
685.5;4.88
686;4.84
686.5;4.88
687;4.88
687.5;4.92
688;4.84
688.5;4.88
689;4.88
689.5;4.92
690;4.88
690.5;4.92
691;4.92
691.5;4.92
692;4.92
692.5;4.92
693;4.92
693.5;4.92
694;4.92
694.5;4.92
695;4.92
695.5;4.96
696;4.92
696.5;4.96
697;4.92
697.5;5
698;4.92
698.5;5
699;4.96
699.5;5
700;4.96
700.5;5
701;4.96
701.5;5
702;4.96
702.5;5
703;5
703.5;5
704;5
704.5;5
705;5
705.5;5.04
706;5
706.5;5.04
707;5.04
707.5;5.04
708;5
708.5;5.04
709;5.04
709.5;5.08
710;5.04
710.5;5.04
711;5.08
711.5;5.08
712;5.04
712.5;5.08
713;5.04
713.5;5.08
714;5.04
714.5;5.08
715;5.08
715.5;5.08
716;5.08
716.5;5.08
717;5.12
717.5;5.12
718;5.08
718.5;5.12
719;5.08
719.5;5.16
720;5.08
720.5;5.16
721;5.12
721.5;5.16
722;5.12
722.5;5.16
723;5.16
723.5;5.16
724;5.12
724.5;5.16
725;5.16
725.5;5.16
726;5.12
726.5;5.16
727;5.16
727.5;5.2
728;5.16
728.5;5.16
729;5.2
729.5;5.2
730;5.16
730.5;5.16
731;5.2
731.5;5.24
732;5.2
732.5;5.2
733;5.2
733.5;5.24
734;5.2
734.5;5.2
735;5.24
735.5;5.24
736;5.2
736.5;5.2
737;5.24
737.5;5.24
738;5.2
738.5;5.24
739;5.2
739.5;5.24
740;5.2
740.5;5.2
741;5.2
741.5;5.2
742;5.2
742.5;5.2
743;5.2
743.5;5.2
744;5.2
744.5;5.2
745;5.24
745.5;5.24
746;5.2
746.5;5.2
747;5.2
747.5;5.2
748;5.16
748.5;5.2
749;5.2
749.5;5.24
750;5.16
750.5;5.2
751;5.2
751.5;5.2
752;5.2
752.5;5.2
753;5.2
753.5;5.24
754;5.2
754.5;5.2
755;5.2
755.5;5.2
756;5.16
756.5;5.2
757;5.24
757.5;5.24
758;5.16
758.5;5.2
759;5.2
759.5;5.2
760;5.2
760.5;5.2
761;5.2
761.5;5.24
762;5.2
762.5;5.2
763;5.2
763.5;5.2
764;5.2
764.5;5.2
765;5.2
765.5;5.24
766;5.16
766.5;5.2
767;5.2
767.5;5.24
768;5.2
768.5;5.2
769;5.2
769.5;5.2
770;5.16
770.5;5.2
771;5.2
771.5;5.24
772;5.16
772.5;5.2
773;5.2
773.5;5.24
774;5.2
774.5;5.2
775;5.2
775.5;5.24
776;5.16
776.5;5.16
777;5.2
777.5;5.24
778;5.2
778.5;5.2
779;5.2
779.5;5.2
780;5.16
780.5;5.2
781;5.2
781.5;5.24
782;5.2
782.5;5.24
783;5.2
783.5;5.2
784;5.2
784.5;5.2
785;5.2
785.5;5.24
786;5.2
786.5;5.2
787;5.16
787.5;5.2
788;5.16
788.5;5.2
789;5.2
789.5;5.24
790;5.2
790.5;5.24
