# Oscilloscope file ./20160704_110246.bin
# Channel 2
Time / s;Voltage / V
344.5;0.192
345;0.19
345.5;0.192
346;0.188
346.5;0.19
347;0.188
347.5;0.188
348;0.186
348.5;0.186
349;0.184
349.5;0.186
350;0.184
350.5;0.184
351;0.184
351.5;0.184
352;0.182
352.5;0.182
353;0.182
353.5;0.184
354;0.18
354.5;0.18
355;0.178
355.5;0.18
356;0.176
356.5;0.176
357;0.178
357.5;0.178
358;0.176
358.5;0.176
359;0.176
359.5;0.178
360;0.172
360.5;0.174
361;0.174
361.5;0.176
362;0.172
362.5;0.172
363;0.174
363.5;0.174
364;0.17
364.5;0.172
365;0.174
365.5;0.176
366;0.172
366.5;0.172
367;0.172
367.5;0.174
368;0.172
368.5;0.172
369;0.174
369.5;0.174
370;0.172
370.5;0.172
371;0.172
371.5;0.172
372;0.17
372.5;0.172
373;0.17
373.5;0.17
374;0.17
374.5;0.17
375;0.17
375.5;0.17
376;0.168
376.5;0.168
377;0.166
377.5;0.17
378;0.164
378.5;0.17
379;0.166
379.5;0.168
380;0.164
380.5;0.166
381;0.164
381.5;0.166
382;0.162
382.5;0.164
383;0.164
383.5;0.164
384;0.16
384.5;0.16
385;0.16
385.5;0.16
386;0.158
386.5;0.158
387;0.158
387.5;0.16
388;0.156
388.5;0.156
389;0.154
389.5;0.156
390;0.154
390.5;0.154
391;0.154
391.5;0.154
392;0.152
392.5;0.152
393;0.152
393.5;0.154
394;0.152
394.5;0.152
395;0.15
395.5;0.152
396;0.148
396.5;0.148
397;0.15
397.5;0.15
398;0.146
398.5;0.148
399;0.148
399.5;0.148
400;0.146
400.5;0.146
401;0.146
401.5;0.148
402;0.144
402.5;0.144
403;0.146
403.5;0.148
404;0.142
404.5;0.144
405;0.142
405.5;0.144
406;0.14
406.5;0.142
407;0.142
407.5;0.146
408;0.14
408.5;0.142
409;0.14
409.5;0.14
410;0.138
410.5;0.14
411;0.14
411.5;0.14
412;0.138
412.5;0.138
413;0.14
413.5;0.14
414;0.136
414.5;0.138
415;0.136
415.5;0.138
416;0.134
416.5;0.136
417;0.138
417.5;0.138
418;0.134
418.5;0.134
419;0.134
419.5;0.136
420;0.134
420.5;0.134
421;0.134
421.5;0.136
422;0.134
422.5;0.136
423;0.132
423.5;0.138
424;0.132
424.5;0.138
425;0.134
425.5;0.134
426;0.132
426.5;0.134
427;0.132
427.5;0.136
428;0.132
428.5;0.134
429;0.132
429.5;0.134
430;0.132
430.5;0.134
431;0.134
431.5;0.134
432;0.132
432.5;0.134
433;0.132
433.5;0.134
434;0.13
434.5;0.132
435;0.132
435.5;0.132
436;0.13
436.5;0.132
437;0.132
437.5;0.134
438;0.13
438.5;0.132
439;0.132
439.5;0.132
440;0.13
440.5;0.13
441;0.13
441.5;0.132
442;0.13
442.5;0.13
443;0.13
443.5;0.132
444;0.128
444.5;0.13
445;0.13
445.5;0.132
446;0.128
446.5;0.132
447;0.13
447.5;0.13
448;0.128
448.5;0.128
449;0.128
449.5;0.132
450;0.126
450.5;0.13
451;0.13
451.5;0.13
452;0.128
452.5;0.128
453;0.128
453.5;0.13
454;0.128
454.5;0.13
455;0.13
455.5;0.13
456;0.128
456.5;0.13
457;0.13
457.5;0.13
458;0.128
458.5;0.13
459;0.128
459.5;0.13
460;0.128
460.5;0.13
461;0.128
461.5;0.13
462;0.128
462.5;0.128
463;0.128
463.5;0.132
464;0.128
464.5;0.128
465;0.128
465.5;0.13
466;0.126
466.5;0.128
467;0.128
467.5;0.132
468;0.128
468.5;0.13
469;0.13
469.5;0.13
470;0.128
470.5;0.13
471;0.128
471.5;0.13
472;0.128
472.5;0.13
473;0.128
473.5;0.132
474;0.128
474.5;0.132
475;0.13
475.5;0.13
476;0.128
476.5;0.13
477;0.128
477.5;0.132
478;0.128
478.5;0.13
479;0.13
479.5;0.132
480;0.128
480.5;0.128
481;0.13
481.5;0.13
482;0.128
482.5;0.13
483;0.13
483.5;0.132
484;0.128
484.5;0.13
485;0.13
485.5;0.132
486;0.128
486.5;0.128
487;0.13
487.5;0.13
488;0.126
488.5;0.128
489;0.128
489.5;0.128
490;0.126
490.5;0.126
491;0.126
491.5;0.128
492;0.126
492.5;0.126
493;0.126
493.5;0.126
494;0.122
494.5;0.122
495;0.124
495.5;0.126
496;0.12
496.5;0.122
497;0.122
497.5;0.128
498;0.12
498.5;0.12
499;0.12
499.5;0.122
500;0.12
500.5;0.12
501;0.118
501.5;0.122
502;0.114
502.5;0.116
503;0.118
503.5;0.118
504;0.116
504.5;0.118
505;0.118
505.5;0.118
506;0.114
506.5;0.114
507;0.114
507.5;0.114
508;0.112
508.5;0.114
509;0.114
509.5;0.116
510;0.11
510.5;0.11
511;0.11
511.5;0.11
512;0.108
512.5;0.108
513;0.106
513.5;0.11
514;0.106
514.5;0.106
515;0.108
515.5;0.108
516;0.104
516.5;0.104
517;0.104
517.5;0.104
518;0.102
518.5;0.102
519;0.106
519.5;0.106
520;0.1
520.5;0.102
521;0.102
521.5;0.104
522;0.1
522.5;0.1
523;0.102
523.5;0.102
524;0.098
524.5;0.1
525;0.098
525.5;0.1
526;0.098
526.5;0.098
527;0.098
527.5;0.098
528;0.096
528.5;0.098
529;0.092
529.5;0.098
530;0.092
530.5;0.096
531;0.096
531.5;0.096
532;0.094
532.5;0.094
533;0.094
533.5;0.096
534;0.092
534.5;0.092
535;0.092
535.5;0.094
536;0.092
536.5;0.092
537;0.094
537.5;0.094
538;0.09
538.5;0.092
539;0.09
539.5;0.092
540;0.09
540.5;0.09
541;0.09
541.5;0.09
542;0.09
542.5;0.09
543;0.088
543.5;0.092
544;0.088
544.5;0.09
545;0.086
545.5;0.09
546;0.086
546.5;0.088
547;0.086
547.5;0.088
548;0.084
548.5;0.084
549;0.084
549.5;0.084
550;0.082
550.5;0.084
551;0.084
551.5;0.086
552;0.08
552.5;0.084
553;0.084
553.5;0.084
554;0.082
554.5;0.082
555;0.082
555.5;0.084
556;0.08
556.5;0.08
557;0.084
557.5;0.084
558;0.082
558.5;0.084
559;0.084
559.5;0.086
560;0.082
560.5;0.082
561;0.084
561.5;0.084
562;0.082
562.5;0.084
563;0.084
563.5;0.084
564;0.082
564.5;0.084
565;0.082
565.5;0.084
566;0.082
566.5;0.084
567;0.084
567.5;0.084
568;0.08
568.5;0.08
569;0.08
569.5;0.082
570;0.08
570.5;0.08
571;0.08
571.5;0.08
572;0.078
572.5;0.08
573;0.078
573.5;0.08
574;0.078
574.5;0.078
575;0.078
575.5;0.078
576;0.076
576.5;0.078
577;0.076
577.5;0.078
578;0.074
578.5;0.076
579;0.074
579.5;0.076
580;0.072
580.5;0.074
581;0.074
581.5;0.074
582;0.072
582.5;0.074
583;0.074
583.5;0.076
584;0.072
584.5;0.072
585;0.072
585.5;0.072
586;0.07
586.5;0.072
587;0.072
587.5;0.072
588;0.07
588.5;0.07
589;0.07
589.5;0.074
590;0.068
590.5;0.072
591;0.068
591.5;0.07
592;0.068
592.5;0.07
593;0.072
593.5;0.072
594;0.066
594.5;0.066
595;0.07
595.5;0.07
596;0.066
596.5;0.068
597;0.068
597.5;0.07
598;0.066
598.5;0.07
599;0.068
599.5;0.07
600;0.066
600.5;0.066
601;0.068
601.5;0.068
602;0.066
602.5;0.068
603;0.068
603.5;0.068
604;0.064
604.5;0.066
605;0.066
605.5;0.066
606;0.062
606.5;0.062
607;0.064
607.5;0.064
608;0.062
608.5;0.064
609;0.064
609.5;0.064
610;0.06
610.5;0.062
611;0.062
611.5;0.062
612;0.06
612.5;0.06
613;0.058
613.5;0.064
614;0.058
614.5;0.06
615;0.058
615.5;0.06
616;0.056
616.5;0.058
617;0.058
617.5;0.058
618;0.056
618.5;0.058
619;0.056
619.5;0.056
620;0.054
620.5;0.056
621;0.056
621.5;0.056
622;0.054
622.5;0.054
623;0.052
623.5;0.054
624;0.052
624.5;0.052
625;0.052
625.5;0.054
626;0.052
626.5;0.052
627;0.052
627.5;0.052
628;0.05
628.5;0.05
629;0.048
629.5;0.052
630;0.048
630.5;0.048
631;0.05
631.5;0.05
632;0.046
632.5;0.048
633;0.048
633.5;0.048
634;0.046
634.5;0.046
635;0.046
635.5;0.046
636;0.044
636.5;0.046
637;0.048
637.5;0.048
638;0.044
638.5;0.044
639;0.046
639.5;0.046
640;0.042
640.5;0.044
641;0.044
641.5;0.044
642;0.04
642.5;0.042
643;0.04
643.5;0.042
644;0.04
644.5;0.04
645;0.04
645.5;0.042
646;0.04
646.5;0.04
647;0.042
647.5;0.042
648;0.038
648.5;0.04
649;0.04
649.5;0.04
650;0.038
650.5;0.038
651;0.038
651.5;0.038
652;0.038
652.5;0.038
653;0.036
653.5;0.038
654;0.034
654.5;0.034
655;0.034
655.5;0.036
656;0.034
656.5;0.034
657;0.034
657.5;0.036
658;0.034
658.5;0.034
659;0.034
659.5;0.034
660;0.03
660.5;0.032
661;0.032
661.5;0.034
662;0.032
662.5;0.034
663;0.032
663.5;0.034
664;0.03
664.5;0.032
665;0.032
665.5;0.032
666;0.028
666.5;0.03
667;0.03
667.5;0.032
668;0.028
668.5;0.03
669;0.03
669.5;0.03
670;0.028
670.5;0.028
671;0.028
671.5;0.03
672;0.026
672.5;0.028
673;0.028
673.5;0.028
674;0.026
674.5;0.028
675;0.028
675.5;0.03
676;0.026
676.5;0.026
677;0.028
677.5;0.028
678;0.026
678.5;0.026
679;0.026
679.5;0.026
680;0.024
680.5;0.026
681;0.026
681.5;0.026
682;0.024
682.5;0.024
683;0.024
683.5;0.024
684;0.022
684.5;0.022
685;0.024
685.5;0.024
686;0.022
686.5;0.022
687;0.022
687.5;0.022
688;0.02
688.5;0.022
689;0.022
689.5;0.022
690;0.018
690.5;0.02
691;0.02
691.5;0.02
692;0.018
692.5;0.018
693;0.022
693.5;0.022
694;0.018
694.5;0.018
695;0.018
695.5;0.018
696;0.016
696.5;0.016
697;0.016
697.5;0.018
698;0.016
698.5;0.016
699;0.014
699.5;0.016
700;0.014
700.5;0.016
701;0.014
701.5;0.016
702;0.014
702.5;0.014
703;0.014
703.5;0.016
704;0.014
704.5;0.014
705;0.012
705.5;0.014
706;0.012
706.5;0.012
707;0.014
707.5;0.014
708;0.01
708.5;0.012
709;0.012
709.5;0.012
710;0.01
710.5;0.01
711;0.012
711.5;0.012
712;0.008
712.5;0.01
713;0.008
713.5;0.01
714;0.008
714.5;0.01
715;0.008
715.5;0.01
716;0.008
716.5;0.008
717;0.006
717.5;0.008
718;0.006
718.5;0.008
719;0.006
719.5;0.008
720;0.006
720.5;0.006
721;0.004
721.5;0.006
722;0.004
722.5;0.006
723;0.004
723.5;0.006
724;0.002
724.5;0.002
725;0.004
725.5;0.004
726;0.002
726.5;0.004
727;0.004
727.5;0.004
728;0.002
728.5;0.004
729;0.004
729.5;0.004
730;0
730.5;0.002
731;0.002
731.5;0.002
732;0
732.5;0
733;0
733.5;0.002
734;-0.002
734.5;0.002
735;0.002
735.5;0.004
736;0
736.5;0.002
737;0
737.5;0.002
738;0
738.5;0.002
739;0
739.5;0.002
740;0
740.5;0.002
741;0.002
741.5;0.002
742;0
742.5;0.002
743;0
743.5;0.004
744;0
744.5;0.002
745;0.002
745.5;0.002
746;0
746.5;0.002
747;0.002
747.5;0.004
748;0
748.5;0.002
749;0
749.5;0.004
750;0
750.5;0.002
