# Oscilloscope file ./20160704_110317.bin
# Channel 1
Time / s;Voltage / V
177;4
177.5;4
178;3.96
178.5;4
179;3.96
179.5;4
180;3.96
180.5;4
181;3.96
181.5;4
182;3.96
182.5;3.96
183;3.96
183.5;3.96
184;3.96
184.5;3.96
185;3.96
185.5;3.96
186;3.92
186.5;3.92
187;3.92
187.5;3.96
188;3.92
188.5;3.92
189;3.92
189.5;3.92
190;3.92
190.5;3.92
191;3.92
191.5;3.92
192;3.88
192.5;3.88
193;3.88
193.5;3.88
194;3.84
194.5;3.88
195;3.84
195.5;3.88
196;3.84
196.5;3.84
197;3.84
197.5;3.88
198;3.84
198.5;3.84
199;3.84
199.5;3.88
200;3.8
200.5;3.8
201;3.84
201.5;3.84
202;3.8
202.5;3.84
203;3.84
203.5;3.84
204;3.8
204.5;3.8
205;3.8
205.5;3.84
206;3.76
206.5;3.76
207;3.8
207.5;3.84
208;3.76
208.5;3.76
209;3.76
209.5;3.8
210;3.76
210.5;3.76
211;3.76
211.5;3.76
212;3.72
212.5;3.76
213;3.76
213.5;3.76
214;3.72
214.5;3.76
215;3.72
215.5;3.76
216;3.72
216.5;3.72
217;3.72
217.5;3.72
218;3.68
218.5;3.72
219;3.68
219.5;3.68
220;3.68
220.5;3.68
221;3.68
221.5;3.72
222;3.68
222.5;3.68
223;3.68
223.5;3.68
224;3.64
224.5;3.68
225;3.68
225.5;3.68
226;3.64
226.5;3.64
227;3.64
227.5;3.64
228;3.64
228.5;3.64
229;3.64
229.5;3.64
230;3.6
230.5;3.6
231;3.6
231.5;3.64
232;3.56
232.5;3.6
233;3.6
233.5;3.6
234;3.56
234.5;3.6
235;3.6
235.5;3.6
236;3.56
236.5;3.56
237;3.56
237.5;3.6
238;3.56
238.5;3.56
239;3.56
239.5;3.56
240;3.52
240.5;3.52
241;3.52
241.5;3.56
242;3.52
242.5;3.56
243;3.56
243.5;3.56
244;3.48
244.5;3.52
245;3.48
245.5;3.52
246;3.48
246.5;3.52
247;3.48
247.5;3.52
248;3.48
248.5;3.48
249;3.48
249.5;3.48
250;3.48
250.5;3.48
251;3.48
251.5;3.48
252;3.48
252.5;3.48
253;3.44
253.5;3.48
254;3.44
254.5;3.44
255;3.44
255.5;3.44
256;3.44
256.5;3.44
257;3.44
257.5;3.44
258;3.4
258.5;3.44
259;3.44
259.5;3.44
260;3.4
260.5;3.4
261;3.4
261.5;3.4
262;3.4
262.5;3.4
263;3.4
263.5;3.4
264;3.36
264.5;3.36
265;3.36
265.5;3.36
266;3.36
266.5;3.36
267;3.36
267.5;3.36
268;3.32
268.5;3.32
269;3.36
269.5;3.36
270;3.32
270.5;3.32
271;3.32
271.5;3.32
272;3.28
272.5;3.32
273;3.28
273.5;3.32
274;3.28
274.5;3.28
275;3.28
275.5;3.32
276;3.28
276.5;3.28
277;3.28
277.5;3.28
278;3.28
278.5;3.28
279;3.28
279.5;3.28
280;3.24
280.5;3.24
281;3.24
281.5;3.24
282;3.24
282.5;3.24
283;3.24
283.5;3.24
284;3.2
284.5;3.2
285;3.2
285.5;3.24
286;3.2
286.5;3.24
287;3.2
287.5;3.2
288;3.2
288.5;3.2
289;3.2
289.5;3.2
290;3.16
290.5;3.16
291;3.16
291.5;3.2
292;3.16
292.5;3.16
293;3.16
293.5;3.16
294;3.12
294.5;3.16
295;3.16
295.5;3.16
296;3.12
296.5;3.12
297;3.12
297.5;3.16
298;3.12
298.5;3.16
299;3.12
299.5;3.12
300;3.08
300.5;3.08
301;3.12
301.5;3.12
302;3.08
302.5;3.08
303;3.12
303.5;3.12
304;3.04
304.5;3.04
305;3.08
305.5;3.08
306;3.04
306.5;3.04
307;3.04
307.5;3.08
308;3.04
308.5;3.04
309;3.04
309.5;3.04
310;3.04
310.5;3.04
311;3.04
311.5;3.04
312;3
312.5;3.04
313;3
313.5;3.04
314;3
314.5;3
315;3
315.5;3.04
316;3
316.5;3
317;3
317.5;3
318;2.96
318.5;2.96
319;2.96
319.5;3
320;2.96
320.5;2.96
321;3
321.5;3
322;2.96
322.5;2.96
323;2.96
323.5;2.96
324;2.92
324.5;2.96
325;2.92
325.5;2.96
326;2.92
326.5;2.92
327;2.92
327.5;2.92
328;2.92
328.5;2.92
329;2.92
329.5;2.92
330;2.84
330.5;2.92
331;2.88
331.5;2.92
332;2.88
332.5;2.88
333;2.88
333.5;2.88
334;2.84
334.5;2.84
335;2.84
335.5;2.88
336;2.84
336.5;2.84
337;2.84
337.5;2.88
338;2.8
338.5;2.84
339;2.84
339.5;2.84
340;2.8
340.5;2.84
341;2.84
341.5;2.84
342;2.8
342.5;2.8
343;2.8
343.5;2.84
344;2.8
344.5;2.8
345;2.76
345.5;2.8
346;2.76
346.5;2.76
347;2.76
347.5;2.8
348;2.76
348.5;2.76
349;2.76
349.5;2.76
350;2.76
350.5;2.76
351;2.76
351.5;2.76
352;2.72
352.5;2.72
353;2.76
353.5;2.76
354;2.72
354.5;2.72
355;2.72
355.5;2.72
356;2.68
356.5;2.68
357;2.72
357.5;2.72
358;2.68
358.5;2.68
359;2.68
359.5;2.72
360;2.68
360.5;2.68
361;2.68
361.5;2.68
362;2.64
362.5;2.64
363;2.68
363.5;2.68
364;2.64
364.5;2.64
365;2.64
365.5;2.68
366;2.64
366.5;2.64
367;2.6
367.5;2.64
368;2.6
368.5;2.64
369;2.64
369.5;2.64
370;2.6
370.5;2.6
371;2.6
371.5;2.6
372;2.6
372.5;2.6
373;2.56
373.5;2.6
374;2.56
374.5;2.6
375;2.56
375.5;2.6
376;2.56
376.5;2.56
377;2.56
377.5;2.56
378;2.52
378.5;2.56
379;2.56
379.5;2.56
380;2.52
380.5;2.52
381;2.52
381.5;2.56
382;2.48
382.5;2.48
383;2.52
383.5;2.52
384;2.48
384.5;2.48
385;2.48
385.5;2.52
386;2.44
386.5;2.48
387;2.48
387.5;2.52
388;2.44
388.5;2.44
389;2.48
389.5;2.48
390;2.44
390.5;2.44
391;2.48
391.5;2.48
392;2.44
392.5;2.44
393;2.4
393.5;2.48
394;2.4
394.5;2.44
395;2.44
395.5;2.44
396;2.4
396.5;2.4
397;2.4
397.5;2.44
398;2.4
398.5;2.4
399;2.4
399.5;2.44
400;2.36
400.5;2.36
401;2.36
401.5;2.4
402;2.36
402.5;2.36
403;2.36
403.5;2.36
404;2.36
404.5;2.36
405;2.36
405.5;2.36
406;2.32
406.5;2.32
407;2.32
407.5;2.36
408;2.32
408.5;2.32
409;2.32
409.5;2.32
410;2.28
410.5;2.28
411;2.36
411.5;2.36
412;2.32
412.5;2.32
413;2.28
413.5;2.32
414;2.28
414.5;2.28
415;2.28
415.5;2.28
416;2.28
416.5;2.28
417;2.24
417.5;2.28
418;2.24
418.5;2.24
419;2.28
419.5;2.28
420;2.24
420.5;2.24
421;2.24
421.5;2.24
422;2.24
422.5;2.24
423;2.24
423.5;2.24
424;2.2
424.5;2.24
425;2.2
425.5;2.24
426;2.2
426.5;2.2
427;2.2
427.5;2.2
428;2.16
428.5;2.16
429;2.16
429.5;2.2
430;2.16
430.5;2.16
431;2.16
431.5;2.2
432;2.16
432.5;2.16
433;2.16
433.5;2.16
434;2.12
434.5;2.12
435;2.16
435.5;2.16
436;2.12
436.5;2.12
437;2.12
437.5;2.16
438;2.08
438.5;2.08
439;2.08
439.5;2.12
440;2.08
440.5;2.08
441;2.12
441.5;2.12
442;2.08
442.5;2.08
443;2.08
443.5;2.08
444;2.08
444.5;2.08
445;2.08
445.5;2.08
446;2.04
446.5;2.04
447;2.08
447.5;2.08
448;2.04
448.5;2.04
449;2.04
449.5;2.04
450;2
450.5;2.04
451;2.04
451.5;2.04
452;2
452.5;2
453;2.04
453.5;2.04
454;2
454.5;2
455;2
455.5;2
456;1.96
456.5;1.96
457;1.96
457.5;1.96
458;1.96
458.5;1.96
459;1.96
459.5;1.96
460;1.96
460.5;1.96
461;1.96
461.5;1.96
462;1.92
462.5;1.96
463;1.92
463.5;1.96
464;1.92
464.5;1.92
465;1.92
465.5;1.92
466;1.92
466.5;1.92
467;1.88
467.5;1.96
468;1.88
468.5;1.92
469;1.92
469.5;1.92
470;1.88
470.5;1.88
471;1.88
471.5;1.88
472;1.84
472.5;1.84
473;1.88
473.5;1.88
474;1.84
474.5;1.88
475;1.88
475.5;1.88
476;1.84
476.5;1.84
477;1.8
477.5;1.84
478;1.8
478.5;1.84
479;1.84
479.5;1.84
480;1.8
480.5;1.8
481;1.8
481.5;1.8
482;1.8
482.5;1.8
483;1.76
483.5;1.8
484;1.76
484.5;1.8
485;1.76
485.5;1.8
486;1.76
486.5;1.76
487;1.76
487.5;1.76
488;1.72
488.5;1.76
489;1.76
489.5;1.76
490;1.72
490.5;1.72
491;1.76
491.5;1.76
492;1.68
492.5;1.76
493;1.72
493.5;1.72
494;1.68
494.5;1.72
495;1.72
495.5;1.72
496;1.68
496.5;1.68
497;1.72
497.5;1.72
498;1.68
498.5;1.68
499;1.68
499.5;1.68
500;1.64
500.5;1.68
501;1.68
501.5;1.68
502;1.64
502.5;1.64
503;1.64
503.5;1.64
504;1.64
504.5;1.64
505;1.64
505.5;1.64
506;1.6
506.5;1.6
507;1.6
507.5;1.64
508;1.6
508.5;1.6
509;1.6
509.5;1.6
510;1.6
510.5;1.6
511;1.6
511.5;1.6
512;1.56
512.5;1.6
513;1.56
513.5;1.6
514;1.56
514.5;1.56
515;1.56
515.5;1.56
516;1.52
516.5;1.56
517;1.56
517.5;1.56
518;1.52
518.5;1.52
519;1.52
519.5;1.56
520;1.52
520.5;1.52
521;1.52
521.5;1.52
522;1.52
522.5;1.52
523;1.48
523.5;1.52
524;1.48
524.5;1.48
525;1.48
525.5;1.48
526;1.48
526.5;1.48
527;1.48
527.5;1.48
528;1.44
528.5;1.48
529;1.48
529.5;1.48
530;1.44
530.5;1.48
531;1.44
531.5;1.44
532;1.44
532.5;1.44
533;1.44
533.5;1.44
534;1.4
534.5;1.4
535;1.4
535.5;1.4
536;1.4
536.5;1.4
537;1.4
537.5;1.4
538;1.36
538.5;1.4
539;1.36
539.5;1.4
540;1.32
540.5;1.32
541;1.36
541.5;1.36
542;1.32
542.5;1.36
543;1.36
543.5;1.36
544;1.32
544.5;1.32
545;1.32
545.5;1.36
546;1.32
546.5;1.32
547;1.32
547.5;1.32
548;1.32
548.5;1.32
549;1.28
549.5;1.32
550;1.28
550.5;1.28
551;1.32
551.5;1.32
552;1.28
552.5;1.28
553;1.28
553.5;1.28
554;1.28
554.5;1.28
555;1.28
555.5;1.28
556;1.24
556.5;1.28
557;1.24
557.5;1.24
558;1.24
558.5;1.24
559;1.24
559.5;1.28
560;1.2
560.5;1.24
561;1.24
561.5;1.24
562;1.2
562.5;1.2
563;1.2
563.5;1.2
564;1.2
564.5;1.2
565;1.2
565.5;1.2
566;1.2
566.5;1.2
567;1.16
567.5;1.2
568;1.16
568.5;1.2
569;1.16
569.5;1.2
570;1.16
570.5;1.16
571;1.16
571.5;1.16
572;1.12
572.5;1.16
573;1.16
573.5;1.16
574;1.12
574.5;1.16
575;1.12
575.5;1.12
576;1.12
576.5;1.12
577;1.12
577.5;1.12
578;1.08
578.5;1.12
579;1.08
579.5;1.12
580;1.08
580.5;1.08
581;1.08
581.5;1.08
582;1.04
582.5;1.04
583;1.08
583.5;1.08
584;1.04
584.5;1.04
585;1.04
585.5;1.04
586;1.04
586.5;1.04
587;1.04
587.5;1.04
588;1
588.5;1
589;1.04
589.5;1.04
590;1
590.5;1
591;1
591.5;1
592;1
592.5;1
593;1
593.5;1
594;0.96
594.5;0.96
595;1
595.5;1
596;0.96
596.5;0.96
597;0.96
597.5;1
598;0.96
598.5;0.96
599;0.96
599.5;0.96
600;0.92
600.5;0.92
601;0.96
601.5;0.96
602;0.92
602.5;0.92
603;0.92
603.5;0.92
604;0.88
604.5;0.92
605;0.88
605.5;0.92
606;0.88
606.5;0.88
607;0.88
607.5;0.92
608;0.88
608.5;0.88
609;0.88
609.5;0.88
610;0.84
610.5;0.84
611;0.88
611.5;0.88
612;0.84
612.5;0.84
613;0.84
613.5;0.88
614;0.84
614.5;0.84
615;0.84
615.5;0.84
616;0.8
616.5;0.84
617;0.84
617.5;0.84
618;0.8
618.5;0.8
619;0.8
619.5;0.84
620;0.8
620.5;0.8
621;0.8
621.5;0.8
622;0.76
622.5;0.76
623;0.8
623.5;0.8
624;0.76
624.5;0.76
625;0.76
625.5;0.8
626;0.72
626.5;0.76
627;0.76
627.5;0.76
628;0.72
628.5;0.72
629;0.72
629.5;0.76
630;0.72
630.5;0.72
631;0.72
631.5;0.72
632;0.72
632.5;0.72
633;0.72
633.5;0.72
634;0.68
634.5;0.72
635;0.68
635.5;0.72
636;0.68
636.5;0.68
637;0.68
637.5;0.68
638;0.68
638.5;0.68
639;0.68
639.5;0.68
640;0.64
640.5;0.64
641;0.64
641.5;0.64
642;0.64
642.5;0.64
643;0.64
643.5;0.64
644;0.6
644.5;0.64
645;0.64
645.5;0.64
646;0.6
646.5;0.6
647;0.6
647.5;0.64
648;0.56
648.5;0.56
649;0.6
649.5;0.6
650;0.56
650.5;0.56
651;0.6
651.5;0.6
652;0.56
652.5;0.56
653;0.56
653.5;0.56
654;0.52
654.5;0.56
655;0.56
655.5;0.56
656;0.52
656.5;0.52
657;0.56
657.5;0.56
658;0.52
658.5;0.52
659;0.52
659.5;0.52
660;0.48
660.5;0.52
661;0.52
661.5;0.52
662;0.48
662.5;0.52
663;0.52
663.5;0.52
664;0.48
664.5;0.48
665;0.44
665.5;0.48
666;0.44
666.5;0.48
667;0.48
667.5;0.48
668;0.44
668.5;0.44
669;0.44
669.5;0.48
670;0.4
670.5;0.4
671;0.44
671.5;0.44
672;0.4
672.5;0.44
673;0.4
673.5;0.44
674;0.4
674.5;0.4
675;0.44
675.5;0.44
676;0.4
676.5;0.4
677;0.4
677.5;0.4
678;0.36
678.5;0.36
679;0.36
679.5;0.4
680;0.32
680.5;0.32
681;0.36
681.5;0.36
682;0.32
682.5;0.36
683;0.36
683.5;0.36
684;0.32
684.5;0.32
685;0.32
685.5;0.36
686;0.32
686.5;0.32
687;0.32
687.5;0.32
688;0.28
688.5;0.32
689;0.32
689.5;0.32
690;0.28
690.5;0.28
691;0.28
691.5;0.32
692;0.28
692.5;0.28
693;0.28
693.5;0.28
694;0.24
694.5;0.28
695;0.28
695.5;0.28
696;0.24
696.5;0.24
697;0.28
697.5;0.28
698;0.2
698.5;0.24
699;0.24
699.5;0.24
700;0.2
700.5;0.24
701;0.2
701.5;0.24
702;0.2
702.5;0.2
703;0.16
703.5;0.2
704;0.16
704.5;0.2
705;0.2
705.5;0.2
706;0.16
706.5;0.16
707;0.16
707.5;0.2
708;0.12
708.5;0.2
709;0.16
709.5;0.16
710;0.16
710.5;0.16
711;0.12
711.5;0.16
712;0.12
712.5;0.12
713;0.12
713.5;0.16
714;0.08
714.5;0.12
715;0.12
715.5;0.12
716;0.08
716.5;0.08
717;0.08
717.5;0.08
718;0.08
718.5;0.08
719;0.08
719.5;0.08
720;0.04
720.5;0.08
721;0.08
721.5;0.08
722;0.04
722.5;0.08
723;0.04
723.5;0.08
724;0.04
724.5;0.04
725;0.08
725.5;0.08
726;0
726.5;0.04
727;0.04
727.5;0.04
728;0
728.5;0
729;0
729.5;0.04
730;-0.04
730.5;0
731;0
731.5;0
732;-0.04
732.5;0
733;0
733.5;0
734;-0.04
734.5;-0.04
735;0
735.5;0
736;-0.04
736.5;0
737;-0.04
737.5;0.04
738;-0.04
738.5;0
739;0
739.5;0.04
740;-0.04
740.5;0
741;0
741.5;0
742;0
742.5;0
743;-0.04
743.5;0
744;-0.04
744.5;0
745;0
745.5;0
746;0
746.5;0
747;0
747.5;0
748;0
748.5;0
749;0
749.5;0.04
750;0
750.5;0
