# Oscilloscope file ./20160704_130545.bin
# Channel 2
Time / s;Voltage / V
399.5;0.196
400;0.192
400.5;0.194
401;0.196
401.5;0.198
402;0.194
402.5;0.196
403;0.194
403.5;0.198
404;0.194
404.5;0.196
405;0.196
405.5;0.198
406;0.196
406.5;0.196
407;0.198
407.5;0.2
408;0.198
408.5;0.198
409;0.198
409.5;0.2
410;0.198
410.5;0.198
411;0.2
411.5;0.202
412;0.198
412.5;0.2
413;0.2
413.5;0.204
414;0.2
414.5;0.202
415;0.2
415.5;0.204
416;0.2
416.5;0.204
417;0.202
417.5;0.204
418;0.2
418.5;0.204
419;0.202
419.5;0.204
420;0.2
420.5;0.204
421;0.204
421.5;0.204
422;0.2
422.5;0.202
423;0.202
423.5;0.204
424;0.2
424.5;0.2
425;0.202
425.5;0.204
426;0.2
426.5;0.202
427;0.202
427.5;0.204
428;0.2
428.5;0.2
429;0.202
429.5;0.202
430;0.2
430.5;0.202
431;0.202
431.5;0.202
432;0.2
432.5;0.2
433;0.2
433.5;0.2
434;0.198
434.5;0.198
435;0.198
435.5;0.2
436;0.196
436.5;0.196
437;0.194
437.5;0.198
438;0.194
438.5;0.194
439;0.194
439.5;0.196
440;0.192
440.5;0.194
441;0.192
441.5;0.194
442;0.188
442.5;0.192
443;0.19
443.5;0.19
444;0.186
444.5;0.186
445;0.186
445.5;0.188
446;0.184
446.5;0.184
447;0.184
447.5;0.184
448;0.178
448.5;0.18
449;0.18
449.5;0.18
450;0.172
450.5;0.172
451;0.176
451.5;0.176
452;0.168
452.5;0.17
453;0.17
453.5;0.17
454;0.162
454.5;0.162
455;0.162
455.5;0.162
456;0.154
456.5;0.154
457;0.154
457.5;0.156
458;0.148
458.5;0.148
459;0.148
459.5;0.148
460;0.138
460.5;0.14
461;0.138
461.5;0.138
462;0.128
462.5;0.13
463;0.126
463.5;0.126
464;0.116
464.5;0.116
465;0.116
465.5;0.116
466;0.104
466.5;0.104
467;0.102
467.5;0.102
468;0.09
468.5;0.09
469;0.09
469.5;0.09
470;0.076
470.5;0.076
471;0.074
471.5;0.074
472;0.064
472.5;0.064
473;0.06
473.5;0.06
474;0.05
474.5;0.052
475;0.05
475.5;0.05
476;0.038
476.5;0.038
477;0.038
477.5;0.038
478;0.03
478.5;0.03
479;0.028
479.5;0.028
480;0.024
480.5;0.024
481;0.022
481.5;0.022
482;0.018
482.5;0.018
483;0.02
483.5;0.02
484;0.014
484.5;0.014
485;0.014
485.5;0.014
486;0.01
486.5;0.012
487;0.012
487.5;0.012
488;0.008
488.5;0.008
489;0.01
489.5;0.01
490;0.008
490.5;0.008
491;0.008
491.5;0.01
492;0.006
492.5;0.006
493;0.006
493.5;0.008
494;0.002
494.5;0.002
495;0.006
495.5;0.008
496;0.004
496.5;0.006
497;0.006
497.5;0.006
498;0.002
498.5;0.004
499;0.004
499.5;0.008
500;0.002
500.5;0.006
501;0.004
501.5;0.004
502;0.002
502.5;0.002
503;0.002
503.5;0.004
504;0.002
504.5;0.002
505;0.002
505.5;0.004
506;0
506.5;0.002
507;0.002
507.5;0.004
508;0
508.5;0.002
509;0
509.5;0.004
510;0
510.5;0
511;0.004
511.5;0.004
512;0
512.5;0
513;0.002
513.5;0.002
514;-0.002
514.5;0.002
515;0
515.5;0.002
516;0
516.5;0.002
517;0
517.5;0.002
518;0
518.5;0
519;-0.002
519.5;0.004
520;-0.002
520.5;0.002
521;0
521.5;0.004
522;0
522.5;0.002
523;0.002
523.5;0.004
524;0
524.5;0.002
525;0.002
525.5;0.004
526;0
526.5;0.004
527;0.002
527.5;0.004
528;0
528.5;0.002
529;0.002
529.5;0.002
530;-0.002
530.5;0.002
531;0.002
531.5;0.002
532;0
532.5;0.002
533;0.002
533.5;0.004
534;0
534.5;0
535;0.002
535.5;0.004
536;0
536.5;0.002
537;0.002
537.5;0.002
538;0
538.5;0
539;0.002
539.5;0.004
540;0
540.5;0.002
541;0.002
541.5;0.004
542;0.002
542.5;0.002
543;0
543.5;0.004
544;0
544.5;0.002
545;0.004
545.5;0.004
546;0.002
546.5;0.002
547;0.002
547.5;0.004
548;0.002
548.5;0.002
549;0.002
549.5;0.004
550;0.002
550.5;0.004
551;0.002
551.5;0.004
552;-0.002
552.5;0
553;0.002
553.5;0.002
554;0
554.5;0.002
555;0.004
555.5;0.004
556;0
556.5;0
557;0.002
557.5;0.004
558;0
558.5;0.004
559;0
559.5;0.004
560;-0.002
560.5;0.002
561;0.002
561.5;0.006
562;0
562.5;0.002
563;0.002
563.5;0.004
564;0
564.5;0
565;0.002
565.5;0.004
566;0
566.5;0.004
567;0.002
567.5;0.002
568;0
568.5;0
569;0
569.5;0.204
570;-0.002
570.5;0.09
571;0.086
571.5;0.09
572;0.086
572.5;0.086
573;0.086
573.5;0.088
574;0.086
574.5;0.086
575;0.086
575.5;0.086
576;0.086
576.5;0.086
577;0.086
577.5;0.09
578;0.084
578.5;0.086
579;0.084
579.5;0.088
580;0.084
580.5;0.088
581;0.086
581.5;0.088
582;0.086
582.5;0.088
583;0.088
583.5;0.09
584;0.086
584.5;0.09
585;0.088
585.5;0.09
586;0.088
586.5;0.088
587;0.088
587.5;0.09
588;0.088
588.5;0.088
589;0.09
589.5;0.09
590;0.088
590.5;0.09
591;0.088
591.5;0.094
592;0.088
592.5;0.088
593;0.088
593.5;0.09
594;0.088
594.5;0.09
595;0.09
595.5;0.09
596;0.088
596.5;0.088
597;0.088
597.5;0.09
598;0.088
598.5;0.088
599;0.09
599.5;0.09
600;0.086
600.5;0.086
601;0.088
601.5;0.09
602;0.086
602.5;0.086
603;0.088
603.5;0.09
604;0.086
604.5;0.088
605;0.088
605.5;0.09
606;0.086
606.5;0.088
607;0.088
607.5;0.09
608;0.086
608.5;0.09
609;0.088
609.5;0.09
610;0.086
610.5;0.088
611;0.086
611.5;0.09
612;0.086
612.5;0.088
613;0.086
613.5;0.09
614;0.086
614.5;0.086
615;0.084
615.5;0.088
616;0.084
616.5;0.086
617;0.084
617.5;0.088
618;0.084
618.5;0.086
619;0.088
619.5;0.088
620;0.086
620.5;0.088
621;0.086
621.5;0.088
622;0.086
622.5;0.088
623;0.088
623.5;0.09
624;0.086
624.5;0.088
625;0.088
625.5;0.09
626;0.086
626.5;0.09
627;0.088
627.5;0.09
628;0.086
628.5;0.088
629;0.088
629.5;0.09
630;0.088
630.5;0.088
631;0.088
631.5;0.09
632;0.088
632.5;0.088
633;0.088
633.5;0.09
634;0.088
634.5;0.088
635;0.088
635.5;0.092
636;0.088
636.5;0.088
637;0.09
637.5;0.09
638;0.088
638.5;0.09
639;0.09
639.5;0.092
640;0.088
640.5;0.092
641;0.09
641.5;0.092
642;0.088
642.5;0.092
643;0.092
643.5;0.092
644;0.088
644.5;0.09
645;0.092
645.5;0.092
646;0.088
646.5;0.088
647;0.09
647.5;0.092
648;0.088
648.5;0.092
649;0.09
649.5;0.094
650;0.088
650.5;0.088
651;0.09
651.5;0.09
652;0.086
652.5;0.09
653;0.09
653.5;0.09
654;0.088
654.5;0.09
655;0.09
655.5;0.092
656;0.088
656.5;0.09
657;0.09
657.5;0.09
658;0.088
658.5;0.088
659;0.088
659.5;0.09
660;0.086
660.5;0.09
661;0.09
661.5;0.09
662;0.088
662.5;0.088
663;0.088
663.5;0.09
664;0.088
664.5;0.088
665;0.086
665.5;0.088
666;0.086
666.5;0.088
667;0.086
667.5;0.088
668;0.086
668.5;0.086
669;0.088
669.5;0.088
670;0.086
670.5;0.086
