# Oscilloscope file ./20160704_113920.bin
# Channel 1
Time / s;Voltage / V
177.5;3.96
178;3.92
178.5;3.96
179;3.92
179.5;3.96
180;3.92
180.5;3.92
181;3.92
181.5;3.96
182;3.92
182.5;3.92
183;3.92
183.5;3.92
184;3.88
184.5;3.92
185;3.92
185.5;3.92
186;3.88
186.5;3.88
187;3.92
187.5;3.92
188;3.84
188.5;3.88
189;3.88
189.5;3.88
190;3.84
190.5;3.84
191;3.84
191.5;3.88
192;3.84
192.5;3.88
193;3.84
193.5;3.84
194;3.84
194.5;3.84
195;3.84
195.5;3.84
196;3.8
196.5;3.8
197;3.8
197.5;3.84
198;3.8
198.5;3.8
199;3.8
199.5;3.84
200;3.8
200.5;3.8
201;3.8
201.5;3.8
202;3.76
202.5;3.76
203;3.8
203.5;3.8
204;3.76
204.5;3.76
205;3.76
205.5;3.76
206;3.72
206.5;3.72
207;3.76
207.5;3.76
208;3.72
208.5;3.72
209;3.72
209.5;3.72
210;3.68
210.5;3.68
211;3.72
211.5;3.72
212;3.68
212.5;3.68
213;3.68
213.5;3.68
214;3.68
214.5;3.68
215;3.68
215.5;3.68
216;3.64
216.5;3.64
217;3.68
217.5;3.68
218;3.64
218.5;3.68
219;3.64
219.5;3.68
220;3.64
220.5;3.64
221;3.64
221.5;3.64
222;3.64
222.5;3.64
223;3.64
223.5;3.64
224;3.6
224.5;3.64
225;3.6
225.5;3.64
226;3.6
226.5;3.6
227;3.6
227.5;3.6
228;3.6
228.5;3.6
229;3.56
229.5;3.6
230;3.56
230.5;3.6
231;3.56
231.5;3.6
232;3.56
232.5;3.6
233;3.56
233.5;3.56
234;3.52
234.5;3.52
235;3.52
235.5;3.56
236;3.52
236.5;3.52
237;3.52
237.5;3.52
238;3.52
238.5;3.52
239;3.52
239.5;3.52
240;3.48
240.5;3.52
241;3.48
241.5;3.52
242;3.48
242.5;3.48
243;3.48
243.5;3.52
244;3.48
244.5;3.48
245;3.48
245.5;3.48
246;3.44
246.5;3.44
247;3.44
247.5;3.48
248;3.44
248.5;3.44
249;3.44
249.5;3.48
250;3.4
250.5;3.44
251;3.44
251.5;3.44
252;3.4
252.5;3.4
253;3.44
253.5;3.44
254;3.4
254.5;3.4
255;3.36
255.5;3.4
256;3.36
256.5;3.36
257;3.36
257.5;3.4
258;3.36
258.5;3.36
259;3.36
259.5;3.4
260;3.36
260.5;3.36
261;3.36
261.5;3.36
262;3.32
262.5;3.32
263;3.32
263.5;3.36
264;3.32
264.5;3.32
265;3.32
265.5;3.32
266;3.28
266.5;3.28
267;3.32
267.5;3.32
268;3.28
268.5;3.32
269;3.28
269.5;3.32
270;3.28
270.5;3.28
271;3.28
271.5;3.28
272;3.24
272.5;3.28
273;3.24
273.5;3.28
274;3.24
274.5;3.24
275;3.28
275.5;3.28
276;3.24
276.5;3.24
277;3.24
277.5;3.24
278;3.2
278.5;3.24
279;3.24
279.5;3.24
280;3.2
280.5;3.2
281;3.2
281.5;3.24
282;3.2
282.5;3.24
283;3.2
283.5;3.2
284;3.16
284.5;3.2
285;3.2
285.5;3.2
286;3.16
286.5;3.16
287;3.16
287.5;3.2
288;3.16
288.5;3.16
289;3.16
289.5;3.16
290;3.12
290.5;3.12
291;3.12
291.5;3.12
292;3.12
292.5;3.12
293;3.12
293.5;3.16
294;3.12
294.5;3.12
295;3.08
295.5;3.12
296;3.08
296.5;3.08
297;3.08
297.5;3.08
298;3.08
298.5;3.08
299;3.08
299.5;3.08
300;3.08
300.5;3.08
301;3.08
301.5;3.08
302;3.04
302.5;3.04
303;3.04
303.5;3.04
304;3.04
304.5;3.04
305;3.04
305.5;3.04
306;3
306.5;3.04
307;3
307.5;3.04
308;3
308.5;3
309;3
309.5;3
310;3
310.5;3
311;2.96
311.5;3
312;2.96
312.5;3
313;3
313.5;3
314;2.96
314.5;2.96
315;2.92
315.5;2.96
316;2.92
316.5;2.96
317;2.92
317.5;2.96
318;2.92
318.5;2.92
319;2.92
319.5;2.92
320;2.88
320.5;2.92
321;2.92
321.5;2.92
322;2.88
322.5;2.88
323;2.92
323.5;2.92
324;2.88
324.5;2.88
325;2.88
325.5;2.92
326;2.88
326.5;2.88
327;2.88
327.5;2.88
328;2.84
328.5;2.84
329;2.88
329.5;2.88
330;2.84
330.5;2.84
331;2.84
331.5;2.88
332;2.84
332.5;2.84
333;2.84
333.5;2.84
334;2.8
334.5;2.8
335;2.8
335.5;2.84
336;2.8
336.5;2.8
337;2.8
337.5;2.8
338;2.76
338.5;2.8
339;2.8
339.5;2.8
340;2.76
340.5;2.8
341;2.76
341.5;2.8
342;2.76
342.5;2.76
343;2.72
343.5;2.76
344;2.72
344.5;2.72
345;2.76
345.5;2.76
346;2.72
346.5;2.72
347;2.72
347.5;2.76
348;2.72
348.5;2.72
349;2.72
349.5;2.72
350;2.68
350.5;2.72
351;2.72
351.5;2.72
352;2.68
352.5;2.68
353;2.68
353.5;2.68
354;2.64
354.5;2.64
355;2.68
355.5;2.68
356;2.64
356.5;2.64
357;2.64
357.5;2.68
358;2.64
358.5;2.64
359;2.64
359.5;2.68
360;2.6
360.5;2.64
361;2.64
361.5;2.64
362;2.6
362.5;2.64
363;2.6
363.5;2.64
364;2.6
364.5;2.6
365;2.6
365.5;2.6
366;2.56
366.5;2.6
367;2.56
367.5;2.6
368;2.56
368.5;2.56
369;2.56
369.5;2.56
370;2.56
370.5;2.56
371;2.56
371.5;2.56
372;2.52
372.5;2.56
373;2.52
373.5;2.56
374;2.52
374.5;2.52
375;2.52
375.5;2.52
376;2.52
376.5;2.52
377;2.52
377.5;2.52
378;2.48
378.5;2.52
379;2.48
379.5;2.52
380;2.48
380.5;2.48
381;2.48
381.5;2.48
382;2.44
382.5;2.48
383;2.48
383.5;2.48
384;2.44
384.5;2.48
385;2.48
385.5;2.48
386;2.44
386.5;2.44
387;2.44
387.5;2.44
388;2.4
388.5;2.44
389;2.44
389.5;2.44
390;2.4
390.5;2.4
391;2.4
391.5;2.44
392;2.4
392.5;2.4
393;2.4
393.5;2.4
394;2.36
394.5;2.36
395;2.4
395.5;2.4
396;2.36
396.5;2.36
397;2.36
397.5;2.36
398;2.32
398.5;2.32
399;2.36
399.5;2.36
400;2.32
400.5;2.32
401;2.36
401.5;2.36
402;2.32
402.5;2.32
403;2.32
403.5;2.32
404;2.32
404.5;2.32
405;2.28
405.5;2.32
406;2.28
406.5;2.28
407;2.32
407.5;2.32
408;2.28
408.5;2.32
409;2.28
409.5;2.28
410;2.28
410.5;2.28
411;2.28
411.5;2.28
412;2.24
412.5;2.28
413;2.24
413.5;2.28
414;2.2
414.5;2.2
415;2.24
415.5;2.28
416;2.2
416.5;2.24
417;2.24
417.5;2.24
418;2.2
418.5;2.2
419;2.2
419.5;2.2
420;2.2
420.5;2.2
421;2.2
421.5;2.2
422;2.16
422.5;2.16
423;2.2
423.5;2.2
424;2.16
424.5;2.16
425;2.16
425.5;2.16
426;2.16
426.5;2.16
427;2.16
427.5;2.16
428;2.12
428.5;2.12
429;2.16
429.5;2.16
430;2.12
430.5;2.12
431;2.12
431.5;2.12
432;2.08
432.5;2.12
433;2.12
433.5;2.12
434;2.08
434.5;2.08
435;2.08
435.5;2.12
436;2.08
436.5;2.08
437;2.08
437.5;2.08
438;2.08
438.5;2.08
439;2.04
439.5;2.08
440;2.04
440.5;2.08
441;2.04
441.5;2.04
442;2.04
442.5;2.04
443;2
443.5;2.04
444;2
444.5;2.04
445;2.04
445.5;2.04
446;2
446.5;2
447;2
447.5;2.04
448;1.96
448.5;2
449;1.96
449.5;2
450;1.96
450.5;1.96
451;1.96
451.5;2
452;1.96
452.5;1.96
453;1.96
453.5;1.96
454;1.92
454.5;1.96
455;1.92
455.5;1.96
456;1.92
456.5;1.92
457;1.96
457.5;1.96
458;1.92
458.5;1.92
459;1.92
459.5;1.92
460;1.92
460.5;1.92
461;1.88
461.5;1.92
462;1.88
462.5;1.88
463;1.92
463.5;1.92
464;1.88
464.5;1.88
465;1.88
465.5;1.88
466;1.84
466.5;1.88
467;1.88
467.5;1.88
468;1.84
468.5;1.88
469;1.84
469.5;1.84
470;1.84
470.5;1.84
471;1.84
471.5;1.84
472;1.8
472.5;1.8
473;1.8
473.5;1.84
474;1.8
474.5;1.8
475;1.8
475.5;1.8
476;1.8
476.5;1.8
477;1.8
477.5;1.8
478;1.76
478.5;1.8
479;1.8
479.5;1.8
480;1.76
480.5;1.76
481;1.76
481.5;1.76
482;1.72
482.5;1.76
483;1.72
483.5;1.76
484;1.72
484.5;1.72
485;1.72
485.5;1.76
486;1.72
486.5;1.72
487;1.72
487.5;1.72
488;1.68
488.5;1.68
489;1.72
489.5;1.72
490;1.68
490.5;1.68
491;1.68
491.5;1.68
492;1.68
492.5;1.68
493;1.68
493.5;1.68
494;1.64
494.5;1.68
495;1.68
495.5;1.68
496;1.64
496.5;1.68
497;1.64
497.5;1.64
498;1.64
498.5;1.64
499;1.64
499.5;1.64
500;1.6
500.5;1.6
501;1.6
501.5;1.64
502;1.6
502.5;1.6
503;1.6
503.5;1.64
504;1.6
504.5;1.6
505;1.56
505.5;1.6
506;1.56
506.5;1.56
507;1.56
507.5;1.6
508;1.56
508.5;1.56
509;1.56
509.5;1.56
510;1.52
510.5;1.52
511;1.56
511.5;1.56
512;1.52
512.5;1.52
513;1.52
513.5;1.52
514;1.52
514.5;1.52
515;1.52
515.5;1.52
516;1.48
516.5;1.52
517;1.48
517.5;1.52
518;1.48
518.5;1.48
519;1.48
519.5;1.52
520;1.48
520.5;1.48
521;1.48
521.5;1.48
522;1.44
522.5;1.44
523;1.48
523.5;1.48
524;1.44
524.5;1.44
525;1.44
525.5;1.44
526;1.4
526.5;1.4
527;1.44
527.5;1.44
528;1.4
528.5;1.44
529;1.4
529.5;1.44
530;1.4
530.5;1.4
531;1.4
531.5;1.4
532;1.36
532.5;1.4
533;1.36
533.5;1.4
534;1.36
534.5;1.36
535;1.4
535.5;1.4
536;1.36
536.5;1.36
537;1.36
537.5;1.36
538;1.36
538.5;1.36
539;1.32
539.5;1.36
540;1.32
540.5;1.32
541;1.32
541.5;1.32
542;1.32
542.5;1.32
543;1.32
543.5;1.32
544;1.28
544.5;1.28
545;1.32
545.5;1.32
546;1.28
546.5;1.28
547;1.32
547.5;1.32
548;1.28
548.5;1.28
549;1.28
549.5;1.28
550;1.24
550.5;1.24
551;1.28
551.5;1.28
552;1.24
552.5;1.24
553;1.2
553.5;1.24
554;1.2
554.5;1.24
555;1.24
555.5;1.24
556;1.2
556.5;1.2
557;1.2
557.5;1.24
558;1.2
558.5;1.2
559;1.2
559.5;1.2
560;1.16
560.5;1.2
561;1.2
561.5;1.2
562;1.16
562.5;1.16
563;1.16
563.5;1.2
564;1.16
564.5;1.16
565;1.12
565.5;1.16
566;1.12
566.5;1.16
567;1.12
567.5;1.16
568;1.12
568.5;1.12
569;1.12
569.5;1.12
570;1.08
570.5;1.12
571;1.12
571.5;1.12
572;1.08
572.5;1.12
573;1.12
573.5;1.12
574;1.08
574.5;1.08
575;1.08
575.5;1.08
576;1.08
576.5;1.08
577;1.04
577.5;1.08
578;1.04
578.5;1.08
579;1.08
579.5;1.08
580;1.04
580.5;1.04
581;1.04
581.5;1.04
582;1
582.5;1
583;1.04
583.5;1.04
584;1
584.5;1
585;1
585.5;1
586;1
586.5;1
587;1
587.5;1
588;0.96
588.5;1
589;0.96
589.5;1
590;0.96
590.5;0.96
591;0.96
591.5;1
592;0.92
592.5;0.96
593;0.96
593.5;0.96
594;0.92
594.5;0.92
595;0.92
595.5;0.96
596;0.92
596.5;0.92
597;0.92
597.5;0.96
598;0.88
598.5;0.88
599;0.92
599.5;0.92
600;0.88
600.5;0.88
601;0.92
601.5;0.92
602;0.88
602.5;0.88
603;0.84
603.5;0.88
604;0.84
604.5;0.88
605;0.88
605.5;0.88
606;0.84
606.5;0.84
607;0.84
607.5;0.84
608;0.8
608.5;0.8
609;0.84
609.5;0.84
610;0.8
610.5;0.84
611;0.8
611.5;0.84
612;0.8
612.5;0.8
613;0.8
613.5;0.84
614;0.8
614.5;0.8
615;0.8
615.5;0.8
616;0.76
616.5;0.76
617;0.8
617.5;0.8
618;0.76
618.5;0.76
619;0.76
619.5;0.76
620;0.76
620.5;0.76
621;0.76
621.5;0.76
622;0.72
622.5;0.76
623;0.76
623.5;0.76
624;0.72
624.5;0.72
625;0.72
625.5;0.72
626;0.68
626.5;0.72
627;0.68
627.5;0.72
628;0.68
628.5;0.68
629;0.68
629.5;0.72
630;0.68
630.5;0.68
631;0.68
631.5;0.68
632;0.64
632.5;0.68
633;0.64
633.5;0.68
634;0.64
634.5;0.68
635;0.64
635.5;0.68
636;0.64
636.5;0.64
637;0.64
637.5;0.64
638;0.6
638.5;0.6
639;0.64
639.5;0.64
640;0.6
640.5;0.64
641;0.6
641.5;0.6
642;0.56
642.5;0.6
643;0.56
643.5;0.6
644;0.56
644.5;0.56
645;0.56
645.5;0.6
646;0.56
646.5;0.6
647;0.56
647.5;0.56
648;0.52
648.5;0.56
649;0.56
649.5;0.56
650;0.52
650.5;0.56
651;0.56
651.5;0.56
652;0.52
652.5;0.52
653;0.52
653.5;0.52
654;0.48
654.5;0.52
655;0.52
655.5;0.52
656;0.48
656.5;0.48
657;0.48
657.5;0.48
658;0.48
658.5;0.48
659;0.48
659.5;0.48
660;0.44
660.5;0.44
661;0.44
661.5;0.44
662;0.4
662.5;0.4
663;0.44
663.5;0.48
664;0.44
664.5;0.44
665;0.44
665.5;0.44
666;0.4
666.5;0.44
667;0.4
667.5;0.44
668;0.4
668.5;0.4
669;0.4
669.5;0.44
670;0.4
670.5;0.4
671;0.4
671.5;0.4
672;0.36
672.5;0.36
673;0.36
673.5;0.36
674;0.36
674.5;0.36
675;0.36
675.5;0.36
676;0.32
676.5;0.32
677;0.36
677.5;0.36
678;0.32
678.5;0.36
679;0.32
679.5;0.36
680;0.28
680.5;0.32
681;0.32
681.5;0.32
682;0.28
682.5;0.32
683;0.28
683.5;0.32
684;0.28
684.5;0.28
685;0.28
685.5;0.28
686;0.28
686.5;0.28
687;0.28
687.5;0.28
688;0.24
688.5;0.28
689;0.24
689.5;0.28
690;0.24
690.5;0.24
691;0.24
691.5;0.24
692;0.2
692.5;0.24
693;0.24
693.5;0.24
694;0.2
694.5;0.2
695;0.24
695.5;0.24
696;0.2
696.5;0.2
697;0.2
697.5;0.2
698;0.2
698.5;0.2
699;0.16
699.5;0.2
700;0.16
700.5;0.2
701;0.16
701.5;0.16
702;0.16
702.5;0.16
703;0.16
703.5;0.16
704;0.12
704.5;0.16
705;0.16
705.5;0.16
706;0.12
706.5;0.12
707;0.12
707.5;0.12
708;0.12
708.5;0.12
709;0.12
709.5;0.12
710;0.08
710.5;0.12
711;0.08
711.5;0.12
712;0.08
712.5;0.08
713;0.08
713.5;0.08
714;0.04
714.5;0.04
715;0.08
715.5;0.08
716;0.04
716.5;0.04
717;0.04
717.5;0.08
718;0.04
718.5;0.04
719;0.04
719.5;0.04
720;0
720.5;0
721;0.04
721.5;0.04
722;0
722.5;0
723;0
723.5;0.04
724;0
724.5;0
725;0
725.5;0
726;0
726.5;0
727;0
727.5;0
728;-0.04
728.5;0
729;0
729.5;0
730;0
730.5;0
731;0
731.5;0
732;-0.04
732.5;0
733;0
733.5;0
734;-0.04
734.5;0
735;0
735.5;0
736;0
736.5;0
737;0
737.5;0
738;0
738.5;0
739;0
739.5;0
740;0
740.5;0
741;0
741.5;0.04
742;0
742.5;0
743;0.04
743.5;0.04
744;0
744.5;0
745;0
745.5;0
746;0
746.5;0
747;0
747.5;0.04
748;0
748.5;0
749;0
749.5;0.04
750;0
750.5;0
751;0
751.5;0
752;0
752.5;0
753;0
753.5;0
754;0
754.5;0
755;0
755.5;0.04
756;0
756.5;0
757;0
757.5;0
758;0
758.5;0
759;0
759.5;0.04
760;0
760.5;0
761;0
761.5;0
762;-0.04
762.5;0
