# Oscilloscope file ./20160704_122154.bin
# Channel 2
Time / s;Voltage / V
138;0.258
138.5;0.258
139;0.26
139.5;0.26
140;0.256
140.5;0.258
141;0.258
141.5;0.26
142;0.254
142.5;0.26
143;0.258
143.5;0.26
144;0.256
144.5;0.258
145;0.258
145.5;0.258
146;0.258
146.5;0.258
147;0.256
147.5;0.26
148;0.256
148.5;0.258
149;0.26
149.5;0.26
150;0.256
150.5;0.256
151;0.26
151.5;0.26
152;0.256
152.5;0.258
153;0.258
153.5;0.258
154;0.256
154.5;0.258
155;0.258
155.5;0.258
156;0.254
156.5;0.258
157;0.256
157.5;0.258
158;0.256
158.5;0.258
159;0.256
159.5;0.262
160;0.256
160.5;0.258
161;0.258
161.5;0.26
162;0.258
162.5;0.258
163;0.258
163.5;0.258
164;0.256
164.5;0.256
165;0.258
165.5;0.26
166;0.256
166.5;0.256
167;0.258
167.5;0.262
168;0.254
168.5;0.258
169;0.256
169.5;0.26
170;0.256
170.5;0.258
171;0.26
171.5;0.26
172;0.258
172.5;0.26
173;0.26
173.5;0.262
174;0.258
174.5;0.258
175;0.262
175.5;0.262
176;0.258
176.5;0.26
177;0.262
177.5;0.262
178;0.258
178.5;0.26
179;0.262
179.5;0.262
180;0.26
180.5;0.262
181;0.258
181.5;0.262
182;0.258
182.5;0.262
183;0.262
183.5;0.262
184;0.26
184.5;0.262
185;0.26
185.5;0.262
186;0.26
186.5;0.26
187;0.26
187.5;0.264
188;0.26
188.5;0.262
189;0.262
189.5;0.262
190;0.258
190.5;0.262
191;0.262
191.5;0.262
192;0.26
192.5;0.262
193;0.26
193.5;0.262
194;0.258
194.5;0.262
195;0.26
195.5;0.262
196;0.26
196.5;0.26
197;0.258
197.5;0.262
198;0.258
198.5;0.26
199;0.26
199.5;0.262
200;0.258
200.5;0.26
201;0.258
201.5;0.262
202;0.258
202.5;0.26
203;0.26
203.5;0.26
204;0.256
204.5;0.256
205;0.26
205.5;0.26
206;0.258
206.5;0.258
207;0.258
207.5;0.26
208;0.256
208.5;0.258
209;0.258
209.5;0.26
210;0.258
210.5;0.258
211;0.258
211.5;0.26
212;0.256
212.5;0.256
213;0.258
213.5;0.258
214;0.258
214.5;0.258
215;0.258
215.5;0.26
216;0.258
216.5;0.258
217;0.258
217.5;0.258
218;0.256
218.5;0.258
219;0.26
219.5;0.26
220;0.256
220.5;0.258
221;0.258
221.5;0.26
222;0.258
222.5;0.258
223;0.258
223.5;0.258
224;0.256
224.5;0.258
225;0.258
225.5;0.258
226;0.254
226.5;0.258
227;0.258
227.5;0.258
228;0.256
228.5;0.256
229;0.258
229.5;0.258
230;0.256
230.5;0.258
231;0.258
231.5;0.26
232;0.256
232.5;0.258
233;0.258
233.5;0.26
234;0.256
234.5;0.258
235;0.26
235.5;0.26
236;0.256
236.5;0.256
237;0.258
237.5;0.26
238;0.256
238.5;0.258
239;0.258
239.5;0.258
240;0.256
240.5;0.258
241;0.258
241.5;0.258
242;0.258
242.5;0.258
243;0.256
243.5;0.26
244;0.256
244.5;0.258
245;0.258
245.5;0.258
246;0.256
246.5;0.256
247;0.258
247.5;0.26
248;0.258
248.5;0.258
249;0.258
249.5;0.26
250;0.256
250.5;0.26
251;0.258
251.5;0.26
252;0.258
252.5;0.258
253;0.26
253.5;0.26
254;0.256
254.5;0.258
255;0.258
255.5;0.26
256;0.256
256.5;0.258
257;0.258
257.5;0.26
258;0.256
258.5;0.258
259;0.258
259.5;0.258
260;0.258
260.5;0.258
261;0.258
261.5;0.26
262;0.256
262.5;0.258
263;0.258
263.5;0.26
264;0.256
264.5;0.258
265;0.258
265.5;0.258
266;0.256
266.5;0.258
267;0.258
267.5;0.258
268;0.256
268.5;0.258
269;0.258
269.5;0.258
270;0.256
270.5;0.258
271;0.256
271.5;0.258
272;0.256
272.5;0.258
273;0.258
273.5;0.258
274;0.256
274.5;0.258
275;0.258
275.5;0.258
276;0.256
276.5;0.258
277;0.258
277.5;0.258
278;0.256
278.5;0.258
279;0.258
279.5;0.26
280;0.256
280.5;0.258
281;0.258
281.5;0.258
282;0.256
282.5;0.258
283;0.258
283.5;0.258
284;0.256
284.5;0.256
285;0.256
285.5;0.26
286;0.256
286.5;0.258
287;0.258
287.5;0.258
288;0.258
288.5;0.258
289;0.258
289.5;0.258
290;0.256
290.5;0.256
291;0.258
291.5;0.258
292;0.258
292.5;0.258
293;0.258
293.5;0.258
294;0.258
294.5;0.258
295;0.258
295.5;0.26
296;0.258
296.5;0.258
297;0.258
297.5;0.26
298;0.258
298.5;0.258
299;0.258
299.5;0.26
300;0.258
300.5;0.26
301;0.258
301.5;0.26
302;0.258
302.5;0.258
303;0.258
303.5;0.26
304;0.258
304.5;0.26
305;0.258
305.5;0.258
306;0.256
306.5;0.258
307;0.256
307.5;0.258
308;0.256
308.5;0.258
309;0.258
309.5;0.26
310;0.258
310.5;0.258
311;0.26
311.5;0.26
312;0.256
312.5;0.258
313;0.258
313.5;0.26
314;0.256
314.5;0.258
315;0.258
315.5;0.258
316;0.256
316.5;0.256
317;0.258
317.5;0.258
318;0.256
318.5;0.256
319;0.26
319.5;0.26
320;0.256
320.5;0.258
321;0.258
321.5;0.258
322;0.256
322.5;0.258
323;0.258
323.5;0.26
324;0.256
324.5;0.256
325;0.256
325.5;0.258
326;0.254
326.5;0.254
327;0.256
327.5;0.258
328;0.256
328.5;0.256
329;0.254
329.5;0.256
330;0.254
330.5;0.256
331;0.256
331.5;0.256
332;0.254
332.5;0.254
333;0.256
333.5;0.256
334;0.254
334.5;0.256
335;0.252
335.5;0.256
336;0.252
336.5;0.254
337;0.254
337.5;0.256
338;0.252
338.5;0.254
339;0.252
339.5;0.252
340;0.25
340.5;0.25
341;0.25
341.5;0.252
342;0.25
342.5;0.25
343;0.25
343.5;0.25
344;0.246
344.5;0.246
345;0.248
345.5;0.248
346;0.246
346.5;0.246
347;0.246
347.5;0.246
348;0.242
348.5;0.244
349;0.244
349.5;0.244
350;0.242
350.5;0.242
351;0.24
351.5;0.242
352;0.24
352.5;0.24
353;0.24
353.5;0.24
354;0.236
354.5;0.236
355;0.236
355.5;0.236
356;0.234
356.5;0.234
357;0.234
357.5;0.236
358;0.232
358.5;0.232
359;0.232
359.5;0.232
360;0.23
360.5;0.232
361;0.23
361.5;0.23
362;0.226
362.5;0.226
363;0.226
363.5;0.226
364;0.224
364.5;0.226
365;0.224
365.5;0.226
366;0.22
366.5;0.22
367;0.222
367.5;0.222
368;0.218
368.5;0.218
369;0.218
369.5;0.218
370;0.216
370.5;0.216
371;0.214
371.5;0.216
372;0.212
372.5;0.212
373;0.212
373.5;0.212
374;0.21
374.5;0.21
375;0.208
375.5;0.21
376;0.206
376.5;0.206
377;0.206
377.5;0.206
378;0.204
378.5;0.204
379;0.202
379.5;0.204
380;0.2
380.5;0.2
381;0.198
381.5;0.2
382;0.196
382.5;0.198
383;0.196
383.5;0.198
384;0.192
384.5;0.194
385;0.194
385.5;0.194
386;0.19
386.5;0.192
387;0.19
387.5;0.19
388;0.188
388.5;0.188
389;0.188
389.5;0.188
390;0.184
390.5;0.186
391;0.188
391.5;0.188
392;0.184
392.5;0.184
393;0.184
393.5;0.184
394;0.182
394.5;0.182
395;0.184
395.5;0.184
396;0.18
396.5;0.184
397;0.18
397.5;0.182
398;0.178
398.5;0.18
399;0.176
399.5;0.18
400;0.176
400.5;0.178
401;0.176
401.5;0.18
402;0.176
402.5;0.176
403;0.176
403.5;0.178
404;0.174
404.5;0.174
405;0.176
405.5;0.176
406;0.172
406.5;0.172
407;0.172
407.5;0.172
408;0.17
408.5;0.172
409;0.174
409.5;0.174
410;0.17
410.5;0.17
411;0.17
411.5;0.17
412;0.168
412.5;0.168
413;0.168
413.5;0.168
414;0.166
414.5;0.166
415;0.168
415.5;0.168
416;0.164
416.5;0.164
417;0.164
417.5;0.166
418;0.16
418.5;0.16
419;0.164
419.5;0.164
420;0.16
420.5;0.162
421;0.16
421.5;0.162
422;0.158
422.5;0.158
423;0.16
423.5;0.16
424;0.158
424.5;0.158
425;0.16
425.5;0.16
426;0.156
426.5;0.158
427;0.156
427.5;0.156
428;0.154
428.5;0.154
429;0.154
429.5;0.156
430;0.152
430.5;0.154
431;0.154
431.5;0.154
432;0.15
432.5;0.152
433;0.152
433.5;0.152
434;0.148
434.5;0.148
435;0.148
435.5;0.148
436;0.146
436.5;0.148
437;0.146
437.5;0.148
438;0.146
438.5;0.146
439;0.146
439.5;0.146
440;0.144
440.5;0.144
441;0.146
441.5;0.148
442;0.142
442.5;0.142
443;0.144
443.5;0.144
444;0.14
444.5;0.142
445;0.142
445.5;0.144
446;0.14
446.5;0.142
447;0.142
447.5;0.142
448;0.14
448.5;0.14
449;0.14
449.5;0.142
450;0.138
450.5;0.14
451;0.14
451.5;0.14
452;0.138
452.5;0.14
453;0.138
453.5;0.14
454;0.138
454.5;0.14
455;0.14
455.5;0.14
456;0.138
456.5;0.138
457;0.136
457.5;0.14
458;0.136
458.5;0.138
459;0.138
459.5;0.138
460;0.136
460.5;0.138
461;0.136
461.5;0.138
462;0.136
462.5;0.138
463;0.136
463.5;0.138
464;0.136
464.5;0.136
465;0.136
465.5;0.138
466;0.136
466.5;0.136
467;0.136
467.5;0.138
468;0.136
468.5;0.138
469;0.136
469.5;0.138
470;0.136
470.5;0.136
471;0.134
471.5;0.138
472;0.134
472.5;0.138
473;0.136
473.5;0.136
474;0.134
474.5;0.136
475;0.138
475.5;0.14
476;0.134
476.5;0.136
477;0.138
477.5;0.138
478;0.132
478.5;0.134
479;0.136
479.5;0.138
480;0.134
480.5;0.136
481;0.136
481.5;0.14
482;0.134
482.5;0.136
483;0.136
483.5;0.138
484;0.136
484.5;0.136
485;0.136
485.5;0.138
486;0.134
486.5;0.138
487;0.136
487.5;0.138
488;0.136
488.5;0.136
489;0.136
489.5;0.138
490;0.134
490.5;0.134
491;0.134
491.5;0.136
492;0.134
492.5;0.136
493;0.134
493.5;0.138
494;0.134
494.5;0.134
495;0.136
495.5;0.136
496;0.132
496.5;0.132
497;0.134
497.5;0.136
498;0.132
498.5;0.134
499;0.134
499.5;0.134
500;0.132
500.5;0.132
501;0.132
501.5;0.134
502;0.132
502.5;0.132
503;0.132
503.5;0.134
504;0.13
504.5;0.132
505;0.132
505.5;0.132
506;0.13
506.5;0.132
507;0.132
507.5;0.132
508;0.13
508.5;0.132
509;0.132
509.5;0.132
510;0.13
510.5;0.13
511;0.13
511.5;0.132
512;0.13
512.5;0.13
513;0.13
513.5;0.13
514;0.13
514.5;0.13
515;0.13
515.5;0.13
516;0.128
516.5;0.13
517;0.13
517.5;0.13
518;0.128
518.5;0.128
519;0.128
519.5;0.13
520;0.128
520.5;0.128
521;0.126
521.5;0.13
522;0.126
522.5;0.128
523;0.126
523.5;0.128
524;0.124
524.5;0.124
525;0.126
525.5;0.128
526;0.122
526.5;0.126
527;0.124
527.5;0.126
528;0.124
528.5;0.126
529;0.126
529.5;0.126
530;0.124
530.5;0.124
531;0.124
531.5;0.126
532;0.122
532.5;0.124
533;0.124
533.5;0.126
534;0.122
534.5;0.124
535;0.124
535.5;0.126
536;0.122
536.5;0.124
537;0.122
537.5;0.124
538;0.12
538.5;0.122
539;0.122
539.5;0.124
540;0.12
540.5;0.122
541;0.12
541.5;0.122
542;0.118
542.5;0.118
543;0.118
543.5;0.12
544;0.118
544.5;0.118
545;0.12
545.5;0.12
546;0.116
546.5;0.118
547;0.116
547.5;0.116
548;0.116
548.5;0.116
549;0.116
549.5;0.116
550;0.112
550.5;0.114
551;0.112
551.5;0.114
552;0.112
552.5;0.112
553;0.112
553.5;0.112
554;0.108
554.5;0.108
555;0.108
555.5;0.108
556;0.106
556.5;0.106
557;0.108
557.5;0.108
558;0.106
558.5;0.106
559;0.106
559.5;0.106
560;0.102
560.5;0.104
561;0.106
561.5;0.106
562;0.1
562.5;0.102
563;0.102
563.5;0.104
564;0.1
564.5;0.1
565;0.1
565.5;0.1
566;0.098
566.5;0.1
567;0.098
567.5;0.098
568;0.094
568.5;0.094
569;0.096
569.5;0.096
570;0.092
570.5;0.092
571;0.094
571.5;0.094
572;0.09
572.5;0.09
573;0.092
573.5;0.092
574;0.088
574.5;0.088
575;0.088
575.5;0.088
576;0.086
576.5;0.088
577;0.086
577.5;0.086
578;0.084
578.5;0.086
579;0.086
579.5;0.088
580;0.082
580.5;0.086
581;0.086
581.5;0.086
582;0.084
582.5;0.084
583;0.084
583.5;0.086
584;0.084
584.5;0.084
585;0.084
585.5;0.086
586;0.082
586.5;0.086
587;0.084
587.5;0.086
588;0.084
588.5;0.086
589;0.086
589.5;0.086
590;0.084
590.5;0.086
591;0.084
591.5;0.086
592;0.082
592.5;0.084
593;0.084
593.5;0.086
594;0.082
594.5;0.086
595;0.086
595.5;0.086
596;0.082
596.5;0.084
597;0.084
597.5;0.086
598;0.082
598.5;0.084
599;0.082
599.5;0.086
600;0.08
600.5;0.082
601;0.086
601.5;0.086
602;0.084
602.5;0.084
603;0.084
603.5;0.084
604;0.082
604.5;0.082
605;0.082
605.5;0.084
606;0.082
606.5;0.082
607;0.08
607.5;0.084
608;0.08
608.5;0.082
609;0.08
609.5;0.082
610;0.08
610.5;0.082
611;0.08
611.5;0.08
612;0.078
612.5;0.08
613;0.078
613.5;0.08
614;0.076
614.5;0.078
615;0.076
615.5;0.078
616;0.076
616.5;0.076
617;0.076
617.5;0.078
618;0.074
618.5;0.076
619;0.076
619.5;0.076
620;0.074
620.5;0.076
621;0.072
621.5;0.074
622;0.072
622.5;0.072
623;0.072
623.5;0.074
624;0.072
624.5;0.072
625;0.072
625.5;0.072
626;0.07
626.5;0.072
627;0.072
627.5;0.072
628;0.07
628.5;0.07
629;0.072
629.5;0.072
630;0.068
630.5;0.068
631;0.07
631.5;0.072
632;0.07
632.5;0.072
633;0.072
633.5;0.072
634;0.068
634.5;0.07
635;0.072
635.5;0.072
636;0.068
636.5;0.068
637;0.07
637.5;0.072
638;0.068
638.5;0.072
639;0.07
639.5;0.07
640;0.068
640.5;0.068
641;0.068
641.5;0.07
642;0.066
642.5;0.068
643;0.068
643.5;0.068
644;0.064
644.5;0.064
645;0.068
645.5;0.068
646;0.064
646.5;0.064
647;0.064
647.5;0.064
648;0.062
648.5;0.062
649;0.062
649.5;0.062
650;0.06
650.5;0.06
651;0.06
651.5;0.06
652;0.058
652.5;0.058
653;0.06
653.5;0.062
654;0.058
654.5;0.058
655;0.06
655.5;0.06
656;0.054
656.5;0.056
657;0.054
657.5;0.056
658;0.052
658.5;0.052
659;0.052
659.5;0.054
660;0.05
660.5;0.052
661;0.05
661.5;0.052
662;0.05
662.5;0.05
663;0.052
663.5;0.052
664;0.05
664.5;0.052
665;0.05
665.5;0.052
666;0.048
666.5;0.052
667;0.048
667.5;0.052
668;0.048
668.5;0.048
669;0.05
669.5;0.05
670;0.048
670.5;0.05
671;0.05
671.5;0.052
672;0.048
672.5;0.05
673;0.048
673.5;0.052
674;0.048
674.5;0.05
675;0.048
675.5;0.05
676;0.048
676.5;0.048
677;0.048
677.5;0.05
678;0.048
678.5;0.05
679;0.048
679.5;0.05
680;0.048
680.5;0.048
681;0.048
681.5;0.05
682;0.046
682.5;0.046
683;0.048
683.5;0.048
684;0.044
684.5;0.046
685;0.046
685.5;0.048
686;0.042
686.5;0.044
687;0.044
687.5;0.044
688;0.042
688.5;0.044
689;0.04
689.5;0.042
690;0.04
690.5;0.042
691;0.04
691.5;0.042
692;0.038
692.5;0.04
693;0.04
693.5;0.04
694;0.036
694.5;0.038
695;0.038
695.5;0.038
696;0.036
696.5;0.036
697;0.034
697.5;0.036
698;0.034
698.5;0.034
699;0.034
699.5;0.034
700;0.032
700.5;0.034
701;0.032
701.5;0.036
702;0.032
702.5;0.034
703;0.032
703.5;0.034
704;0.032
704.5;0.034
705;0.034
705.5;0.034
706;0.03
706.5;0.032
707;0.032
707.5;0.034
708;0.032
708.5;0.032
709;0.032
709.5;0.034
710;0.03
710.5;0.03
711;0.032
711.5;0.034
712;0.03
712.5;0.03
713;0.03
713.5;0.032
714;0.028
714.5;0.03
715;0.03
715.5;0.03
716;0.028
716.5;0.028
717;0.028
717.5;0.03
718;0.028
718.5;0.028
719;0.03
719.5;0.03
720;0.026
720.5;0.026
721;0.03
721.5;0.03
722;0.026
722.5;0.028
723;0.026
723.5;0.03
724;0.024
724.5;0.024
725;0.026
725.5;0.026
726;0.024
726.5;0.024
727;0.026
727.5;0.028
728;0.024
728.5;0.024
729;0.024
729.5;0.026
730;0.02
730.5;0.02
731;0.022
731.5;0.024
732;0.02
732.5;0.022
733;0.022
733.5;0.022
734;0.018
734.5;0.02
735;0.02
735.5;0.024
736;0.018
736.5;0.018
737;0.02
737.5;0.02
738;0.016
738.5;0.018
739;0.016
739.5;0.018
740;0.016
740.5;0.016
741;0.018
741.5;0.018
742;0.014
742.5;0.014
743;0.016
743.5;0.018
744;0.014
744.5;0.014
745;0.014
745.5;0.016
746;0.012
746.5;0.012
747;0.014
747.5;0.014
748;0.012
748.5;0.012
749;0.012
749.5;0.012
750;0.01
750.5;0.012
751;0.01
751.5;0.012
752;0.01
752.5;0.012
753;0.008
753.5;0.012
754;0.008
754.5;0.008
755;0.008
755.5;0.01
756;0.006
756.5;0.008
757;0.008
757.5;0.008
758;0.006
758.5;0.006
759;0.006
759.5;0.01
760;0.004
760.5;0.006
761;0.008
761.5;0.008
762;0.004
762.5;0.006
763;0.006
763.5;0.006
764;0.004
764.5;0.006
765;0.006
765.5;0.006
766;0.002
766.5;0.002
767;0.004
767.5;0.006
768;0.002
768.5;0.002
769;0.004
769.5;0.004
770;0
770.5;0.002
771;0.002
771.5;0.004
772;0
772.5;0
773;0
773.5;0.002
774;0
774.5;0.002
775;0.002
775.5;0.002
776;0.002
776.5;0.002
777;0.002
777.5;0.002
778;0
778.5;0
779;0.002
779.5;0.002
780;0
780.5;0
781;0
781.5;0.326
782;0
782.5;0.326
