# Oscilloscope file ./20160704_130527.bin
# Channel 1
Time / s;Voltage / V
136.5;0.96
137;1
137.5;1
138;0.96
138.5;1
139;1
139.5;1
140;0.96
140.5;0.96
141;1
141.5;1
142;1
142.5;1
143;1
143.5;1.04
144;1
144.5;1.04
145;1
145.5;1.04
146;1
146.5;1.04
147;1.04
147.5;1.08
148;1.04
148.5;1.08
149;1.08
149.5;1.08
150;1.04
150.5;1.04
151;1.04
151.5;1.12
152;1.04
152.5;1.08
153;1.08
153.5;1.12
154;1.08
154.5;1.12
155;1.08
155.5;1.12
156;1.08
156.5;1.12
157;1.12
157.5;1.12
158;1.12
158.5;1.12
159;1.12
159.5;1.16
160;1.12
160.5;1.12
161;1.12
161.5;1.2
162;1.12
162.5;1.2
163;1.16
163.5;1.2
164;1.16
164.5;1.16
165;1.16
165.5;1.2
166;1.16
166.5;1.2
167;1.2
167.5;1.24
168;1.2
168.5;1.2
169;1.2
169.5;1.24
170;1.2
170.5;1.2
171;1.2
171.5;1.24
172;1.2
172.5;1.24
173;1.2
173.5;1.24
174;1.2
174.5;1.24
175;1.24
175.5;1.28
176;1.24
176.5;1.28
177;1.24
177.5;1.28
178;1.24
178.5;1.28
179;1.28
179.5;1.28
180;1.28
180.5;1.28
181;1.28
181.5;1.32
182;1.28
182.5;1.28
183;1.32
183.5;1.32
184;1.32
184.5;1.32
185;1.32
185.5;1.32
186;1.32
186.5;1.32
187;1.32
187.5;1.36
188;1.32
188.5;1.36
189;1.36
189.5;1.36
190;1.32
190.5;1.36
191;1.32
191.5;1.4
192;1.32
192.5;1.36
193;1.36
193.5;1.4
194;1.36
194.5;1.4
195;1.4
195.5;1.4
196;1.4
196.5;1.4
197;1.44
197.5;1.44
198;1.4
198.5;1.4
199;1.44
199.5;1.44
200;1.36
200.5;1.44
201;1.44
201.5;1.48
202;1.44
202.5;1.44
203;1.44
203.5;1.48
204;1.44
204.5;1.48
205;1.48
205.5;1.48
206;1.44
206.5;1.48
207;1.48
207.5;1.52
208;1.48
208.5;1.52
209;1.52
209.5;1.52
210;1.48
210.5;1.48
211;1.48
211.5;1.52
212;1.48
212.5;1.52
213;1.52
213.5;1.52
214;1.52
214.5;1.52
215;1.56
215.5;1.56
216;1.52
216.5;1.52
217;1.52
217.5;1.56
218;1.52
218.5;1.56
219;1.56
219.5;1.6
220;1.56
220.5;1.56
221;1.6
221.5;1.6
222;1.56
222.5;1.56
223;1.6
223.5;1.6
224;1.6
224.5;1.6
225;1.6
225.5;1.6
226;1.6
226.5;1.6
227;1.6
227.5;1.64
228;1.6
228.5;1.64
229;1.64
229.5;1.64
230;1.6
230.5;1.64
231;1.68
231.5;1.68
232;1.64
232.5;1.64
233;1.68
233.5;1.68
234;1.64
234.5;1.64
235;1.68
235.5;1.72
236;1.64
236.5;1.68
237;1.68
237.5;1.72
238;1.68
238.5;1.68
239;1.68
239.5;1.72
240;1.68
240.5;1.72
241;1.72
241.5;1.76
242;1.72
242.5;1.72
243;1.76
243.5;1.76
244;1.72
244.5;1.72
245;1.76
245.5;1.8
246;1.76
246.5;1.76
247;1.76
247.5;1.8
248;1.76
248.5;1.76
249;1.76
249.5;1.8
250;1.76
250.5;1.8
251;1.8
251.5;1.84
252;1.76
252.5;1.8
253;1.8
253.5;1.84
254;1.8
254.5;1.84
255;1.8
255.5;1.84
256;1.8
256.5;1.84
257;1.84
257.5;1.88
258;1.84
258.5;1.88
259;1.84
259.5;1.88
260;1.84
260.5;1.88
261;1.88
261.5;1.88
262;1.84
262.5;1.88
263;1.88
263.5;1.92
264;1.88
264.5;1.88
265;1.92
265.5;1.92
266;1.88
266.5;1.92
267;1.92
267.5;1.92
268;1.88
268.5;1.92
269;1.96
269.5;1.96
270;1.92
270.5;1.92
271;1.92
271.5;1.96
272;1.92
272.5;1.96
273;1.96
273.5;1.96
274;1.96
274.5;1.96
275;2
275.5;2
276;1.96
276.5;1.96
277;2
277.5;2.04
278;1.96
278.5;2.04
279;2
279.5;2
280;2
280.5;2
281;2
281.5;2.04
282;2
282.5;2.04
283;2.04
283.5;2.04
284;2.04
284.5;2.04
285;2.04
285.5;2.04
286;2.04
286.5;2.04
287;2.08
287.5;2.08
288;2.04
288.5;2.04
289;2.04
289.5;2.08
290;2.04
290.5;2.08
291;2.08
291.5;2.12
292;2.08
292.5;2.12
293;2.12
293.5;2.12
294;2.12
294.5;2.12
295;2.12
295.5;2.12
296;2.08
296.5;2.12
297;2.12
297.5;2.16
298;2.12
298.5;2.16
299;2.16
299.5;2.16
300;2.12
300.5;2.12
301;2.12
301.5;2.2
302;2.12
302.5;2.2
303;2.16
303.5;2.2
304;2.16
304.5;2.16
305;2.16
305.5;2.2
306;2.16
306.5;2.2
307;2.2
307.5;2.24
308;2.2
308.5;2.2
309;2.2
309.5;2.24
310;2.2
310.5;2.24
311;2.24
311.5;2.28
312;2.24
312.5;2.24
313;2.24
313.5;2.28
314;2.24
314.5;2.24
315;2.24
315.5;2.28
316;2.24
316.5;2.28
317;2.28
317.5;2.32
318;2.28
318.5;2.28
319;2.28
319.5;2.32
320;2.28
320.5;2.28
321;2.32
321.5;2.32
322;2.28
322.5;2.32
323;2.32
323.5;2.32
324;2.32
324.5;2.32
325;2.32
325.5;2.36
326;2.32
326.5;2.36
327;2.36
327.5;2.36
328;2.36
328.5;2.36
329;2.36
329.5;2.4
330;2.32
330.5;2.36
331;2.4
331.5;2.4
332;2.36
332.5;2.4
333;2.4
333.5;2.4
334;2.36
334.5;2.4
335;2.4
335.5;2.44
336;2.4
336.5;2.4
337;2.4
337.5;2.44
338;2.4
338.5;2.44
339;2.44
339.5;2.48
340;2.4
340.5;2.48
341;2.44
341.5;2.48
342;2.44
342.5;2.48
343;2.44
343.5;2.48
344;2.44
344.5;2.48
345;2.48
345.5;2.48
346;2.44
346.5;2.48
347;2.48
347.5;2.52
348;2.44
348.5;2.52
349;2.48
349.5;2.52
350;2.48
350.5;2.52
351;2.52
351.5;2.56
352;2.52
352.5;2.52
353;2.52
353.5;2.56
354;2.52
354.5;2.52
355;2.56
355.5;2.56
356;2.52
356.5;2.56
357;2.56
357.5;2.6
358;2.56
358.5;2.6
359;2.56
359.5;2.6
360;2.56
360.5;2.56
361;2.6
361.5;2.6
362;2.56
362.5;2.6
363;2.6
363.5;2.64
364;2.6
364.5;2.6
365;2.6
365.5;2.68
366;2.6
366.5;2.64
367;2.64
367.5;2.64
368;2.64
368.5;2.64
369;2.68
369.5;2.68
370;2.64
370.5;2.68
371;2.68
371.5;2.68
372;2.68
372.5;2.68
373;2.64
373.5;2.72
374;2.64
374.5;2.72
375;2.68
375.5;2.72
376;2.68
376.5;2.68
377;2.72
377.5;2.72
378;2.72
378.5;2.72
379;2.72
379.5;2.72
380;2.72
380.5;2.72
381;2.72
381.5;2.76
382;2.72
382.5;2.76
383;2.76
383.5;2.76
384;2.76
384.5;2.76
385;2.76
385.5;2.8
386;2.76
386.5;2.76
387;2.8
387.5;2.8
388;2.76
388.5;2.8
389;2.8
389.5;2.8
390;2.8
390.5;2.8
391;2.8
391.5;2.84
392;2.8
392.5;2.8
393;2.8
393.5;2.84
394;2.8
394.5;2.84
395;2.84
395.5;2.88
396;2.84
396.5;2.88
397;2.84
397.5;2.88
398;2.84
398.5;2.88
399;2.88
399.5;2.88
400;2.84
400.5;2.88
401;2.88
401.5;2.88
402;2.88
402.5;2.88
403;2.88
403.5;2.92
404;2.88
404.5;2.88
405;2.92
405.5;2.92
406;2.88
406.5;2.92
407;2.92
407.5;2.96
408;2.92
408.5;2.96
409;2.96
409.5;2.96
410;2.92
410.5;2.96
411;3
411.5;3
412;2.92
412.5;2.96
413;2.96
413.5;3
414;2.96
414.5;2.96
415;3
415.5;3
416;2.96
416.5;3
417;3
417.5;3
418;3
418.5;3
419;3
419.5;3.04
420;3
420.5;3
421;3.04
421.5;3.08
422;3.04
422.5;3.04
423;3.04
423.5;3.08
424;3.04
424.5;3.04
425;3.04
425.5;3.08
426;3.04
426.5;3.08
427;3.08
427.5;3.08
428;3.04
428.5;3.04
429;3.08
429.5;3.08
430;3.08
430.5;3.08
431;3.12
431.5;3.12
432;3.08
432.5;3.12
433;3.08
433.5;3.12
434;3.08
434.5;3.12
435;3.12
435.5;3.16
436;3.12
436.5;3.16
437;3.12
437.5;3.16
438;3.12
438.5;3.16
439;3.12
439.5;3.2
440;3.12
440.5;3.2
441;3.16
441.5;3.2
442;3.16
442.5;3.2
443;3.2
443.5;3.2
444;3.16
444.5;3.16
445;3.2
445.5;3.24
446;3.2
446.5;3.2
447;3.2
447.5;3.24
448;3.2
448.5;3.24
449;3.2
449.5;3.24
450;3.2
450.5;3.24
451;3.24
451.5;3.24
452;3.24
452.5;3.24
453;3.24
453.5;3.28
454;3.24
454.5;3.28
455;3.28
455.5;3.28
456;3.24
456.5;3.28
457;3.28
457.5;3.32
458;3.28
458.5;3.28
459;3.28
459.5;3.32
460;3.28
460.5;3.32
461;3.28
461.5;3.36
462;3.28
462.5;3.32
463;3.36
463.5;3.36
464;3.32
464.5;3.36
465;3.32
465.5;3.36
466;3.32
466.5;3.36
467;3.36
467.5;3.4
468;3.36
468.5;3.36
469;3.4
469.5;3.4
470;3.36
470.5;3.36
471;3.4
471.5;3.4
472;3.36
472.5;3.4
473;3.4
473.5;3.44
474;3.4
474.5;3.44
475;3.4
475.5;3.44
476;3.4
476.5;3.44
477;3.4
477.5;3.44
478;3.4
478.5;3.44
479;3.44
479.5;3.48
480;3.44
480.5;3.44
481;3.44
481.5;3.48
482;3.44
482.5;3.48
483;3.48
483.5;3.48
484;3.48
484.5;3.48
485;3.48
485.5;3.52
486;3.48
486.5;3.48
487;3.52
487.5;3.52
488;3.48
488.5;3.52
489;3.52
489.5;3.52
490;3.52
490.5;3.52
491;3.52
491.5;3.56
492;3.52
492.5;3.52
493;3.52
493.5;3.56
494;3.52
494.5;3.56
495;3.56
495.5;3.6
496;3.56
496.5;3.56
497;3.6
497.5;3.6
498;3.56
498.5;3.6
499;3.56
499.5;3.6
500;3.56
500.5;3.6
501;3.6
501.5;3.64
502;3.6
502.5;3.6
503;3.6
503.5;3.64
504;3.6
504.5;3.64
505;3.64
505.5;3.64
506;3.64
506.5;3.64
507;3.64
507.5;3.68
508;3.64
508.5;3.64
509;3.68
509.5;3.68
510;3.64
510.5;3.68
511;3.64
511.5;3.72
512;3.64
512.5;3.72
513;3.68
513.5;3.72
514;3.68
514.5;3.72
515;3.72
515.5;3.72
516;3.72
516.5;3.72
517;3.72
517.5;3.76
518;3.72
518.5;3.72
519;3.72
519.5;3.76
520;3.72
520.5;3.76
521;3.72
521.5;3.8
522;3.72
522.5;3.76
523;3.8
523.5;3.8
524;3.76
524.5;3.76
525;3.76
525.5;3.8
526;3.76
526.5;3.8
527;3.8
527.5;3.8
528;3.76
528.5;3.8
529;3.8
529.5;3.84
530;3.8
530.5;3.8
531;3.84
531.5;3.84
532;3.8
532.5;3.84
533;3.84
533.5;3.84
534;3.84
534.5;3.84
535;3.88
535.5;3.88
536;3.84
536.5;3.88
537;3.84
537.5;3.88
538;3.84
538.5;3.88
539;3.88
539.5;3.92
540;3.88
540.5;3.88
541;3.88
541.5;3.92
542;3.88
542.5;3.92
543;3.92
543.5;3.92
544;3.88
544.5;3.92
545;3.92
545.5;3.96
546;3.92
546.5;3.96
547;3.92
547.5;3.96
548;3.92
548.5;3.96
549;3.96
549.5;3.96
550;3.92
550.5;3.96
551;3.96
551.5;4
552;3.96
552.5;3.96
553;4
553.5;4
554;3.96
554.5;4
555;4
555.5;4
556;4
556.5;4
557;4
557.5;4.04
558;4
558.5;4
559;4
559.5;4.04
560;4
560.5;4.04
561;4.04
561.5;4.08
562;4.04
562.5;4.04
563;4.04
563.5;4.08
564;4.04
564.5;4.08
565;4.08
565.5;4.08
566;4.04
566.5;4.08
567;4.08
567.5;4.12
568;4.04
568.5;4.08
569;4.08
569.5;4.12
570;0.28
570.5;0.28
571;0.12
571.5;0.12
572;0
572.5;0.04
573;0
573.5;0
574;0
574.5;0
575;0
575.5;0.04
576;0
576.5;0.04
577;0
577.5;0.04
578;0
578.5;0
579;0
579.5;0.04
580;0
580.5;0
581;0
581.5;0.04
582;0
582.5;0
583;0
583.5;0
584;0
584.5;0
585;0.04
585.5;0.04
586;0
586.5;0
587;0.04
587.5;0.04
588;0
588.5;0
589;0
589.5;0.04
590;0
590.5;0.04
591;0
591.5;0.04
592;0
592.5;0.04
593;0.04
593.5;0.04
594;0
594.5;0
595;0
595.5;0.04
596;0
596.5;0.04
597;0
597.5;0.04
598;0
598.5;0
599;0.04
599.5;0.04
600;0
600.5;0.04
601;0.04
601.5;0.04
602;0
602.5;0.04
603;0.04
603.5;0.04
604;0
604.5;0.04
605;0.04
605.5;0.04
606;0
606.5;0.04
607;0.04
607.5;0.04
608;0
608.5;0.04
609;0.04
609.5;0.04
610;0.04
610.5;0.04
611;0.04
611.5;0.04
612;0
612.5;0.04
613;0.04
613.5;0.04
614;0
614.5;0.04
615;0.04
615.5;0.04
616;0
616.5;0.04
617;0.08
617.5;0.08
618;0.04
618.5;0.04
619;0.04
619.5;0.08
620;0.04
620.5;0.04
621;0.04
621.5;0.08
622;0.04
622.5;0.04
623;0.04
623.5;0.08
624;0.04
624.5;0.04
625;0.08
625.5;0.08
626;0.04
626.5;0.04
627;0.08
627.5;0.08
628;0.04
628.5;0.08
629;0.08
629.5;0.08
630;0.04
630.5;0.08
631;0.04
631.5;0.08
632;0.04
632.5;0.08
633;0.08
633.5;0.12
634;0.08
634.5;0.08
635;0.08
635.5;0.16
636;0.08
636.5;0.16
637;0.16
637.5;0.16
638;0.16
638.5;0.16
639;0.16
639.5;0.2
640;0.16
640.5;0.2
641;0.2
641.5;0.24
642;0.2
642.5;0.24
643;0.24
643.5;0.28
644;0.24
644.5;0.28
645;0.24
645.5;0.32
646;0.24
646.5;0.28
647;0.28
647.5;0.32
648;0.28
648.5;0.32
649;0.32
649.5;0.36
650;0.32
650.5;0.32
651;0.32
651.5;0.36
652;0.32
652.5;0.36
653;0.36
653.5;0.4
654;0.36
654.5;0.36
655;0.36
655.5;0.4
656;0.36
656.5;0.4
657;0.4
657.5;0.44
658;0.4
658.5;0.4
659;0.4
659.5;0.44
660;0.4
660.5;0.44
661;0.44
661.5;0.44
662;0.44
662.5;0.44
663;0.48
663.5;0.48
664;0.44
664.5;0.48
665;0.44
665.5;0.48
666;0.44
666.5;0.48
667;0.48
667.5;0.52
668;0.48
668.5;0.48
669;0.48
669.5;0.52
670;0.48
670.5;0.52
