# Oscilloscope file ./20160704_125038.bin
# Channel 1
Time / s;Voltage / V
177.5;3.92
178;3.92
178.5;3.92
179;3.92
179.5;3.92
180;3.88
180.5;3.92
181;3.88
181.5;3.92
182;3.88
182.5;3.88
183;3.88
183.5;3.92
184;3.88
184.5;3.88
185;3.88
185.5;3.88
186;3.84
186.5;3.88
187;3.84
187.5;3.88
188;3.84
188.5;3.84
189;3.84
189.5;3.84
190;3.8
190.5;3.8
191;3.84
191.5;3.84
192;3.8
192.5;3.8
193;3.8
193.5;3.84
194;3.8
194.5;3.8
195;3.8
195.5;3.8
196;3.76
196.5;3.76
197;3.76
197.5;3.8
198;3.76
198.5;3.76
199;3.76
199.5;3.76
200;3.72
200.5;3.76
201;3.76
201.5;3.76
202;3.72
202.5;3.72
203;3.76
203.5;3.76
204;3.72
204.5;3.76
205;3.72
205.5;3.76
206;3.72
206.5;3.72
207;3.72
207.5;3.72
208;3.68
208.5;3.72
209;3.72
209.5;3.72
210;3.68
210.5;3.68
211;3.72
211.5;3.72
212;3.64
212.5;3.68
213;3.68
213.5;3.72
214;3.64
214.5;3.68
215;3.68
215.5;3.68
216;3.64
216.5;3.68
217;3.64
217.5;3.64
218;3.6
218.5;3.64
219;3.64
219.5;3.64
220;3.6
220.5;3.64
221;3.6
221.5;3.6
222;3.6
222.5;3.6
223;3.56
223.5;3.6
224;3.56
224.5;3.6
225;3.6
225.5;3.6
226;3.56
226.5;3.56
227;3.6
227.5;3.6
228;3.52
228.5;3.56
229;3.56
229.5;3.56
230;3.52
230.5;3.52
231;3.52
231.5;3.56
232;3.52
232.5;3.52
233;3.52
233.5;3.52
234;3.48
234.5;3.52
235;3.52
235.5;3.52
236;3.48
236.5;3.52
237;3.48
237.5;3.52
238;3.48
238.5;3.48
239;3.48
239.5;3.52
240;3.48
240.5;3.48
241;3.44
241.5;3.48
242;3.44
242.5;3.48
243;3.44
243.5;3.48
244;3.44
244.5;3.44
245;3.48
245.5;3.48
246;3.44
246.5;3.44
247;3.4
247.5;3.44
248;3.4
248.5;3.4
249;3.4
249.5;3.4
250;3.36
250.5;3.4
251;3.4
251.5;3.4
252;3.36
252.5;3.4
253;3.4
253.5;3.4
254;3.36
254.5;3.36
255;3.36
255.5;3.4
256;3.32
256.5;3.32
257;3.36
257.5;3.36
258;3.32
258.5;3.32
259;3.36
259.5;3.36
260;3.32
260.5;3.32
261;3.32
261.5;3.32
262;3.28
262.5;3.32
263;3.28
263.5;3.32
264;3.28
264.5;3.28
265;3.28
265.5;3.32
266;3.28
266.5;3.28
267;3.28
267.5;3.28
268;3.28
268.5;3.28
269;3.24
269.5;3.28
270;3.24
270.5;3.24
271;3.24
271.5;3.24
272;3.24
272.5;3.24
273;3.24
273.5;3.24
274;3.2
274.5;3.24
275;3.2
275.5;3.24
276;3.2
276.5;3.2
277;3.2
277.5;3.24
278;3.2
278.5;3.2
279;3.2
279.5;3.2
280;3.16
280.5;3.16
281;3.2
281.5;3.2
282;3.16
282.5;3.16
283;3.16
283.5;3.2
284;3.12
284.5;3.12
285;3.16
285.5;3.16
286;3.12
286.5;3.12
287;3.16
287.5;3.16
288;3.12
288.5;3.12
289;3.12
289.5;3.12
290;3.08
290.5;3.08
291;3.12
291.5;3.12
292;3.08
292.5;3.08
293;3.12
293.5;3.12
294;3.08
294.5;3.08
295;3.08
295.5;3.08
296;3.04
296.5;3.08
297;3.08
297.5;3.08
298;3.04
298.5;3.04
299;3.04
299.5;3.08
300;3.04
300.5;3.04
301;3.04
301.5;3.04
302;3.04
302.5;3.04
303;3
303.5;3.04
304;3
304.5;3.04
305;3.04
305.5;3.04
306;3
306.5;3
307;2.96
307.5;3
308;2.96
308.5;3
309;3
309.5;3
310;2.96
310.5;2.96
311;2.96
311.5;2.96
312;2.92
312.5;2.92
313;2.92
313.5;2.96
314;2.92
314.5;2.92
315;2.96
315.5;2.96
316;2.88
316.5;2.92
317;2.92
317.5;2.92
318;2.88
318.5;2.88
319;2.88
319.5;2.92
320;2.88
320.5;2.88
321;2.88
321.5;2.88
322;2.84
322.5;2.84
323;2.88
323.5;2.88
324;2.84
324.5;2.88
325;2.88
325.5;2.88
326;2.84
326.5;2.84
327;2.84
327.5;2.84
328;2.84
328.5;2.84
329;2.84
329.5;2.84
330;2.8
330.5;2.84
331;2.8
331.5;2.84
332;2.8
332.5;2.8
333;2.8
333.5;2.8
334;2.76
334.5;2.8
335;2.8
335.5;2.8
336;2.76
336.5;2.8
337;2.8
337.5;2.8
338;2.76
338.5;2.76
339;2.76
339.5;2.76
340;2.72
340.5;2.76
341;2.76
341.5;2.76
342;2.72
342.5;2.76
343;2.76
343.5;2.76
344;2.72
344.5;2.72
345;2.72
345.5;2.72
346;2.68
346.5;2.68
347;2.68
347.5;2.72
348;2.68
348.5;2.68
349;2.68
349.5;2.68
350;2.68
350.5;2.68
351;2.68
351.5;2.68
352;2.64
352.5;2.64
353;2.64
353.5;2.64
354;2.64
354.5;2.64
355;2.64
355.5;2.64
356;2.6
356.5;2.64
357;2.64
357.5;2.64
358;2.6
358.5;2.6
359;2.6
359.5;2.64
360;2.6
360.5;2.6
361;2.6
361.5;2.6
362;2.56
362.5;2.56
363;2.6
363.5;2.6
364;2.56
364.5;2.56
365;2.56
365.5;2.6
366;2.56
366.5;2.56
367;2.56
367.5;2.56
368;2.52
368.5;2.56
369;2.56
369.5;2.56
370;2.52
370.5;2.52
371;2.52
371.5;2.52
372;2.52
372.5;2.52
373;2.52
373.5;2.52
374;2.48
374.5;2.52
375;2.48
375.5;2.48
376;2.48
376.5;2.48
377;2.48
377.5;2.48
378;2.44
378.5;2.44
379;2.48
379.5;2.48
380;2.44
380.5;2.48
381;2.48
381.5;2.48
382;2.44
382.5;2.44
383;2.44
383.5;2.44
384;2.4
384.5;2.44
385;2.4
385.5;2.44
386;2.4
386.5;2.4
387;2.44
387.5;2.44
388;2.4
388.5;2.4
389;2.44
389.5;2.44
390;2.36
390.5;2.4
391;2.4
391.5;2.4
392;2.36
392.5;2.36
393;2.36
393.5;2.36
394;2.36
394.5;2.36
395;2.32
395.5;2.36
396;2.32
396.5;2.36
397;2.36
397.5;2.36
398;2.32
398.5;2.32
399;2.32
399.5;2.32
400;2.28
400.5;2.28
401;2.32
401.5;2.32
402;2.28
402.5;2.28
403;2.32
403.5;2.32
404;2.28
404.5;2.28
405;2.28
405.5;2.28
406;2.28
406.5;2.28
407;2.24
407.5;2.28
408;2.24
408.5;2.28
409;2.24
409.5;2.24
410;2.24
410.5;2.24
411;2.24
411.5;2.24
412;2.2
412.5;2.2
413;2.2
413.5;2.24
414;2.2
414.5;2.2
415;2.2
415.5;2.24
416;2.16
416.5;2.16
417;2.2
417.5;2.2
418;2.16
418.5;2.2
419;2.2
419.5;2.2
420;2.16
420.5;2.16
421;2.16
421.5;2.2
422;2.12
422.5;2.12
423;2.16
423.5;2.16
424;2.12
424.5;2.16
425;2.16
425.5;2.16
426;2.12
426.5;2.12
427;2.12
427.5;2.12
428;2.08
428.5;2.08
429;2.08
429.5;2.12
430;2.08
430.5;2.12
431;2.08
431.5;2.08
432;2.08
432.5;2.08
433;2.08
433.5;2.12
434;2.04
434.5;2.08
435;2.04
435.5;2.08
436;2
436.5;2.04
437;2.04
437.5;2.08
438;2
438.5;2.04
439;2.04
439.5;2.04
440;2
440.5;2
441;2
441.5;2.04
442;2
442.5;2
443;2
443.5;2.04
444;2
444.5;2
445;2
445.5;2
446;1.96
446.5;1.96
447;1.96
447.5;2
448;1.96
448.5;1.96
449;1.96
449.5;1.96
450;1.92
450.5;1.96
451;1.92
451.5;1.96
452;1.92
452.5;1.92
453;1.96
453.5;1.96
454;1.92
454.5;1.92
455;1.88
455.5;1.92
456;1.88
456.5;1.92
457;1.92
457.5;1.92
458;1.84
458.5;1.92
459;1.88
459.5;1.88
460;1.88
460.5;1.88
461;1.88
461.5;1.92
462;1.84
462.5;1.88
463;1.88
463.5;1.88
464;1.84
464.5;1.84
465;1.84
465.5;1.84
466;1.84
466.5;1.84
467;1.84
467.5;1.84
468;1.8
468.5;1.84
469;1.8
469.5;1.84
470;1.8
470.5;1.8
471;1.84
471.5;1.84
472;1.8
472.5;1.8
473;1.76
473.5;1.8
474;1.76
474.5;1.76
475;1.76
475.5;1.76
476;1.76
476.5;1.76
477;1.76
477.5;1.76
478;1.72
478.5;1.72
479;1.72
479.5;1.76
480;1.72
480.5;1.76
481;1.72
481.5;1.76
482;1.72
482.5;1.72
483;1.72
483.5;1.72
484;1.68
484.5;1.72
485;1.72
485.5;1.72
486;1.68
486.5;1.68
487;1.68
487.5;1.68
488;1.68
488.5;1.68
489;1.68
489.5;1.68
490;1.64
490.5;1.64
491;1.64
491.5;1.68
492;1.64
492.5;1.64
493;1.64
493.5;1.64
494;1.64
494.5;1.64
495;1.64
495.5;1.64
496;1.6
496.5;1.64
497;1.6
497.5;1.64
498;1.6
498.5;1.6
499;1.6
499.5;1.6
500;1.56
500.5;1.56
501;1.6
501.5;1.6
502;1.56
502.5;1.56
503;1.56
503.5;1.6
504;1.56
504.5;1.56
505;1.56
505.5;1.56
506;1.52
506.5;1.56
507;1.56
507.5;1.56
508;1.52
508.5;1.52
509;1.52
509.5;1.52
510;1.52
510.5;1.52
511;1.52
511.5;1.52
512;1.48
512.5;1.48
513;1.48
513.5;1.52
514;1.48
514.5;1.48
515;1.48
515.5;1.52
516;1.44
516.5;1.48
517;1.48
517.5;1.48
518;1.44
518.5;1.44
519;1.48
519.5;1.48
520;1.44
520.5;1.44
521;1.4
521.5;1.44
522;1.4
522.5;1.44
523;1.44
523.5;1.44
524;1.4
524.5;1.4
525;1.4
525.5;1.44
526;1.4
526.5;1.4
527;1.4
527.5;1.4
528;1.36
528.5;1.36
529;1.36
529.5;1.4
530;1.36
530.5;1.36
531;1.36
531.5;1.4
532;1.36
532.5;1.36
533;1.36
533.5;1.36
534;1.32
534.5;1.32
535;1.32
535.5;1.36
536;1.32
536.5;1.32
537;1.32
537.5;1.36
538;1.28
538.5;1.32
539;1.32
539.5;1.32
540;1.28
540.5;1.28
541;1.32
541.5;1.32
542;1.28
542.5;1.28
543;1.28
543.5;1.28
544;1.28
544.5;1.28
545;1.28
545.5;1.28
546;1.24
546.5;1.24
547;1.24
547.5;1.28
548;1.24
548.5;1.24
549;1.24
549.5;1.24
550;1.2
550.5;1.2
551;1.24
551.5;1.24
552;1.2
552.5;1.2
553;1.2
553.5;1.24
554;1.2
554.5;1.2
555;1.2
555.5;1.2
556;1.16
556.5;1.16
557;1.16
557.5;1.2
558;1.16
558.5;1.16
559;1.16
559.5;1.2
560;1.16
560.5;1.16
561;1.16
561.5;1.16
562;1.12
562.5;1.16
563;1.12
563.5;1.16
564;1.12
564.5;1.12
565;1.12
565.5;1.12
566;1.12
566.5;1.12
567;1.12
567.5;1.12
568;1.08
568.5;1.08
569;1.08
569.5;1.12
570;1.08
570.5;1.08
571;1.08
571.5;1.08
572;1.04
572.5;1.04
573;1.08
573.5;1.08
574;1.04
574.5;1.08
575;1.08
575.5;1.08
576;1.04
576.5;1.04
577;1
577.5;1.04
578;1
578.5;1.04
579;1.04
579.5;1.04
580;1
580.5;1
581;1
581.5;1.04
582;0.96
582.5;1.04
583;1
583.5;1
584;0.96
584.5;1
585;0.96
585.5;1
586;0.96
586.5;0.96
587;0.96
587.5;1
588;0.92
588.5;0.96
589;0.96
589.5;0.96
590;0.92
590.5;0.92
591;0.92
591.5;0.92
592;0.92
592.5;0.92
593;0.92
593.5;0.92
594;0.92
594.5;0.92
595;0.88
595.5;0.92
596;0.88
596.5;0.88
597;0.92
597.5;0.92
598;0.88
598.5;0.88
599;0.88
599.5;0.88
600;0.88
600.5;0.88
601;0.84
601.5;0.88
602;0.84
602.5;0.84
603;0.88
603.5;0.88
604;0.84
604.5;0.84
605;0.84
605.5;0.84
606;0.8
606.5;0.84
607;0.84
607.5;0.84
608;0.8
608.5;0.8
609;0.8
609.5;0.8
610;0.8
610.5;0.8
611;0.8
611.5;0.8
612;0.76
612.5;0.76
613;0.76
613.5;0.8
614;0.76
614.5;0.76
615;0.76
615.5;0.8
616;0.76
616.5;0.76
617;0.76
617.5;0.76
618;0.72
618.5;0.76
619;0.72
619.5;0.76
620;0.72
620.5;0.72
621;0.72
621.5;0.72
622;0.68
622.5;0.72
623;0.72
623.5;0.72
624;0.68
624.5;0.72
625;0.68
625.5;0.72
626;0.68
626.5;0.68
627;0.64
627.5;0.68
628;0.64
628.5;0.64
629;0.68
629.5;0.68
630;0.64
630.5;0.64
631;0.64
631.5;0.64
632;0.64
632.5;0.64
633;0.64
633.5;0.64
634;0.6
634.5;0.6
635;0.64
635.5;0.64
636;0.6
636.5;0.6
637;0.6
637.5;0.6
638;0.56
638.5;0.56
639;0.6
639.5;0.6
640;0.56
640.5;0.6
641;0.56
641.5;0.6
642;0.56
642.5;0.56
643;0.56
643.5;0.56
644;0.52
644.5;0.52
645;0.52
645.5;0.56
646;0.52
646.5;0.56
647;0.52
647.5;0.56
648;0.52
648.5;0.52
649;0.52
649.5;0.52
650;0.48
650.5;0.48
651;0.52
651.5;0.52
652;0.48
652.5;0.52
653;0.52
653.5;0.52
654;0.48
654.5;0.48
655;0.48
655.5;0.48
656;0.44
656.5;0.48
657;0.48
657.5;0.48
658;0.44
658.5;0.44
659;0.44
659.5;0.48
660;0.44
660.5;0.44
661;0.44
661.5;0.44
662;0.4
662.5;0.44
663;0.44
663.5;0.44
664;0.4
664.5;0.4
665;0.4
665.5;0.4
666;0.36
666.5;0.4
667;0.4
667.5;0.4
668;0.36
668.5;0.4
669;0.36
669.5;0.4
670;0.36
670.5;0.36
671;0.36
671.5;0.36
672;0.32
672.5;0.36
673;0.36
673.5;0.36
674;0.32
674.5;0.32
675;0.36
675.5;0.36
676;0.32
676.5;0.32
677;0.32
677.5;0.32
678;0.28
678.5;0.28
679;0.28
679.5;0.28
680;0.28
680.5;0.28
681;0.28
681.5;0.28
682;0.24
682.5;0.28
683;0.28
683.5;0.28
684;0.24
684.5;0.24
685;0.24
685.5;0.28
686;0.24
686.5;0.24
687;0.24
687.5;0.24
688;0.2
688.5;0.24
689;0.24
689.5;0.24
690;0.2
690.5;0.2
691;0.24
691.5;0.24
692;0.16
692.5;0.2
693;0.2
693.5;0.2
694;0.2
694.5;0.2
695;0.2
695.5;0.2
696;0.16
696.5;0.2
697;0.16
697.5;0.16
698;0.12
698.5;0.12
699;0.16
699.5;0.16
700;0.12
700.5;0.16
701;0.12
701.5;0.16
702;0.12
702.5;0.12
703;0.12
703.5;0.12
704;0.12
704.5;0.12
705;0.08
705.5;0.12
706;0.08
706.5;0.08
707;0.12
707.5;0.12
708;0.08
708.5;0.08
709;0.12
709.5;0.12
710;0.04
710.5;0.08
711;0.08
711.5;0.08
712;0.04
712.5;0.04
713;0.08
713.5;0.08
714;0.04
714.5;0.04
715;0.04
715.5;0.04
716;0
716.5;0
717;0.04
717.5;0.04
718;0
718.5;0.04
719;0.04
719.5;0.04
720;-0.04
720.5;0
721;0
721.5;0.04
722;0
722.5;0
723;0
723.5;0
724;0
724.5;0
725;0
725.5;5.08
726;-0.04
726.5;5.08
