# Oscilloscope file ./20160613_124148.bin
# Channel 2
Time / s;Voltage / V
144;0.0104
144.5;0.0128
145;0.0112
145.5;0.016
146;0.01
146.5;0.014
147;0.014
147.5;0.014
148;0.0112
148.5;0.0132
149;0.0128
149.5;0.0148
150;0.0108
150.5;0.0136
151;0.0116
151.5;0.0148
152;0.0116
152.5;0.0128
153;0.0132
153.5;0.0156
154;0.0128
154.5;0.0156
155;0.014
155.5;0.0168
156;0.0128
156.5;0.0144
157;0.0172
157.5;0.0188
158;0.0148
158.5;0.0188
159;0.016
159.5;0.0184
160;0.0148
160.5;0.0184
161;0.0156
161.5;0.0192
162;0.0156
162.5;0.016
163;0.0188
163.5;0.0208
164;0.0156
164.5;0.018
165;0.0188
165.5;0.02
166;0.016
166.5;0.02
167;0.0168
167.5;0.0188
168;0.0152
168.5;0.0168
169;0.0168
169.5;0.0176
170;0.0148
170.5;0.0172
171;0.016
171.5;0.0176
172;0.014
172.5;0.014
173;0.0156
173.5;0.016
174;0.0132
174.5;0.0136
175;0.0132
175.5;0.0144
176;0.0116
176.5;0.0128
177;0.0136
177.5;0.014
178;0.0104
178.5;0.0104
179;0.0108
179.5;0.0124
180;0.0096
180.5;0.0108
181;0.01
181.5;0.0116
182;0.0084
182.5;0.0116
183;0.0084
183.5;0.0112
184;0.0084
184.5;0.0088
185;0.0072
185.5;0.0116
186;0.0072
186.5;0.0088
187;0.008
187.5;0.0096
188;0.0068
188.5;0.0088
189;0.0056
189.5;0.0092
190;0.0052
190.5;0.0072
191;0.0064
191.5;0.0108
192;0.006
192.5;0.006
193;0.0108
193.5;0.0108
194;0.0064
194.5;0.0092
195;0.0092
195.5;0.0092
196;0.0068
196.5;0.008
197;0.0092
197.5;0.0104
198;0.0076
198.5;0.01
199;0.0104
199.5;0.0124
200;0.0088
200.5;0.0112
201;0.01
201.5;0.0136
202;0.0096
202.5;0.0136
203;0.0104
203.5;0.0128
204;0.0104
204.5;0.0108
205;0.0108
205.5;0.014
206;0.0108
206.5;0.014
207;0.012
207.5;0.0164
208;0.012
208.5;0.0136
209;0.0148
209.5;0.0164
210;0.0136
210.5;0.0152
211;0.0164
211.5;0.018
212;0.0152
212.5;0.0176
213;0.0164
213.5;0.0188
214;0.0156
214.5;0.0184
215;0.0176
215.5;0.02
216;0.0172
216.5;0.0192
217;0.0188
217.5;0.0212
218;0.0176
218.5;0.0212
219;0.0192
219.5;0.0216
220;0.0192
220.5;0.0216
221;0.0216
221.5;0.0224
222;0.0204
222.5;0.0224
223;0.0228
223.5;0.0232
224;0.0212
224.5;0.0212
225;0.0212
225.5;0.0248
226;0.0212
226.5;0.0216
227;0.0248
227.5;0.0248
228;0.0212
228.5;0.0212
229;0.022
229.5;0.0236
230;0.022
230.5;0.0232
231;0.0236
231.5;0.0236
232;0.0216
232.5;0.022
233;0.022
233.5;0.0232
234;0.0212
234.5;0.0212
235;0.0224
235.5;0.0224
236;0.0212
236.5;0.0212
237;0.022
237.5;0.022
238;0.0188
238.5;0.0212
239;0.0188
239.5;0.022
240;0.0184
240.5;0.0188
241;0.0204
241.5;0.0212
242;0.0168
242.5;0.0184
243;0.0172
243.5;0.0188
244;0.0148
244.5;0.0168
245;0.0164
245.5;0.0176
246;0.0144
246.5;0.0156
247;0.0132
247.5;0.0164
248;0.0112
248.5;0.0112
249;0.0124
249.5;0.0144
250;0.0104
250.5;0.0132
251;0.0112
251.5;0.0132
252;0.0088
252.5;0.0096
253;0.0116
253.5;0.012
254;0.0072
254.5;0.0096
255;0.0104
255.5;0.0104
256;0.0068
256.5;0.0084
257;0.006
257.5;0.0092
258;0.0052
258.5;0.0056
259;0.0052
259.5;0.008
260;0.004
260.5;0.006
261;0.0068
261.5;0.0068
262;0.0048
262.5;0.0056
263;0.0044
263.5;0.0064
264;0.0032
264.5;0.0036
265;0.0052
265.5;0.0068
266;0.0032
266.5;0.0036
267;0.004
267.5;0.006
268;0.002
268.5;0.002
269;0.004
269.5;0.0052
270;0.002
270.5;0.0048
271;0.0024
271.5;0.0044
272;0.0016
272.5;0.0044
273;0.0012
273.5;0.0064
274;0.0012
274.5;0.0048
275;0.0052
275.5;0.006
276;0.0012
276.5;0.004
277;0.0024
277.5;0.004
278;0.0012
278.5;0.002
279;-0.0004
279.5;0.0044
280;-0.0004
280.5;0.0016
281;0.0016
281.5;0.0044
282;-0.0004
282.5;0.0028
283;0.0028
283.5;0.0044
284;0.0004
284.5;0.0044
285;0.004
285.5;0.0068
286;0.0004
286.5;0.0012
287;0.0016
287.5;0.004
288;0.0012
288.5;0.004
289;0.004
289.5;0.004
290;0.0004
290.5;0.0036
291;0.0016
291.5;0.004
292;0.0016
292.5;0.0036
293;0
293.5;0.0044
294;0
294.5;0.004
295;0.0036
295.5;0.0036
296;0.0004
296.5;0.0016
297;0.0028
297.5;0.0048
298;0.002
298.5;0.0024
299;0.0036
299.5;0.0052
300;0.0024
300.5;0.004
301;0.0036
301.5;0.0052
302;0.002
302.5;0.0044
303;0.0028
303.5;0.006
304;0.0028
304.5;0.006
305;0.0032
305.5;0.0072
306;0.0032
306.5;0.0044
307;0.0048
307.5;0.0088
308;0.0044
308.5;0.0048
309;0.0052
309.5;0.0092
310;0.0052
310.5;0.0076
311;0.0056
311.5;0.0088
312;0.0048
312.5;0.0076
313;0.0096
313.5;0.0104
314;0.006
314.5;0.0092
315;0.0104
315.5;0.0112
316;0.0084
316.5;0.0104
317;0.0096
317.5;0.0128
318;0.0096
318.5;0.0124
319;0.014
319.5;0.0148
320;0.0124
320.5;0.0124
321;0.0152
321.5;0.0168
322;0.0128
322.5;0.0168
323;0.0148
323.5;0.0176
324;0.0148
324.5;0.0176
325;0.0192
325.5;0.0204
326;0.0168
326.5;0.0188
327;0.0184
327.5;0.0228
328;0.0184
328.5;0.0196
329;0.0212
329.5;0.0232
330;0.0204
330.5;0.0212
331;0.0228
331.5;0.024
332;0.0212
332.5;0.0224
333;0.022
333.5;0.028
334;0.022
334.5;0.0228
335;0.0256
335.5;0.028
336;0.024
336.5;0.026
337;0.028
337.5;0.0284
338;0.0256
338.5;0.028
339;0.0276
339.5;0.0292
340;0.0268
340.5;0.0288
341;0.0284
341.5;0.03
342;0.0276
342.5;0.0284
343;0.0308
343.5;0.032
344;0.028
344.5;0.032
345;0.0308
345.5;0.0344
346;0.0296
346.5;0.0312
347;0.0328
347.5;0.0344
348;0.0312
348.5;0.0344
349;0.0336
349.5;0.034
350;0.0308
350.5;0.0336
351;0.034
351.5;0.0368
352;0.0332
352.5;0.0336
353;0.0344
353.5;0.036
354;0.0336
354.5;0.0352
355;0.0344
355.5;0.0368
356;0.0332
356.5;0.0348
357;0.0356
357.5;0.0376
358;0.0352
358.5;0.0376
359;0.036
359.5;0.038
360;0.036
360.5;0.038
361;0.0376
361.5;0.0396
362;0.0364
362.5;0.0372
363;0.0372
363.5;0.0396
364;0.0372
364.5;0.0384
365;0.0388
365.5;0.0404
366;0.038
366.5;0.0392
367;0.0384
367.5;0.0412
368;0.0384
368.5;0.0396
369;0.0408
369.5;0.0416
370;0.0392
370.5;0.0404
371;0.0396
371.5;0.042
372;0.0396
372.5;0.0408
373;0.0412
373.5;0.0436
374;0.0396
374.5;0.0428
375;0.0424
375.5;0.0436
376;0.0408
376.5;0.0432
377;0.044
377.5;0.0444
378;0.0424
378.5;0.0432
379;0.0452
379.5;0.0468
380;0.0428
380.5;0.0456
381;0.046
381.5;0.0468
382;0.0444
382.5;0.0468
383;0.0476
383.5;0.0476
384;0.0452
384.5;0.0456
385;0.0472
385.5;0.0492
386;0.046
386.5;0.0472
387;0.048
387.5;0.0484
388;0.0464
388.5;0.0484
389;0.0476
389.5;0.05
390;0.0476
390.5;0.0484
391;0.0488
391.5;0.05
392;0.0476
392.5;0.0488
393;0.0492
393.5;0.0516
394;0.048
394.5;0.0496
395;0.0492
395.5;0.0516
396;0.0492
396.5;0.0508
397;0.05
397.5;0.052
398;0.0488
398.5;0.052
399;0.0512
399.5;0.052
400;0.0504
400.5;0.0516
401;0.0504
401.5;0.052
402;0.0504
402.5;0.052
403;0.0492
403.5;0.0528
404;0.0492
404.5;0.0516
405;0.0516
405.5;0.0536
406;0.0508
406.5;0.0508
407;0.0528
407.5;0.054
408;0.05
408.5;0.0516
409;0.0528
409.5;0.0544
410;0.0508
410.5;0.0512
411;0.052
411.5;0.0524
412;0.0504
412.5;0.0508
413;0.0512
413.5;0.052
414;0.048
414.5;0.0512
415;0.0508
415.5;0.0524
416;0.0484
416.5;0.0496
417;0.0508
417.5;0.0508
418;0.0488
418.5;0.0488
419;0.0476
419.5;0.0496
420;0.0472
420.5;0.0488
421;0.0476
421.5;0.0496
422;0.046
422.5;0.046
423;0.0472
423.5;0.0476
424;0.0444
424.5;0.0456
425;0.0456
425.5;0.046
426;0.0404
426.5;0.0448
427;0.0444
427.5;0.0444
428;0.0408
428.5;0.0412
429;0.0416
429.5;0.0424
430;0.0384
430.5;0.04
431;0.0388
431.5;0.0396
432;0.036
432.5;0.0364
433;0.0372
433.5;0.0376
434;0.0344
434.5;0.0348
435;0.0352
435.5;0.0352
436;0.032
436.5;0.032
437;0.0324
437.5;0.0332
438;0.03
438.5;0.03
439;0.0308
439.5;0.0308
440;0.0268
440.5;0.0268
441;0.0272
441.5;0.0292
442;0.0244
442.5;0.0244
443;0.0268
443.5;0.0268
444;0.0224
444.5;0.0244
445;0.024
445.5;0.0244
446;0.0208
446.5;0.0216
447;0.0208
447.5;0.0216
448;0.0184
448.5;0.0184
449;0.0184
449.5;0.0204
450;0.0156
450.5;0.0156
451;0.0176
451.5;0.0176
452;0.014
452.5;0.014
453;0.0152
453.5;0.016
454;0.0128
454.5;0.0128
455;0.0156
455.5;0.0156
456;0.0116
456.5;0.0116
457;0.014
457.5;0.014
458;0.01
458.5;0.0112
459;0.0124
459.5;0.0124
460;0.0092
460.5;0.0096
461;0.0104
461.5;0.0104
462;0.006
462.5;0.0072
463;0.0084
463.5;0.0108
464;0.0064
464.5;0.0096
465;0.0084
465.5;0.01
466;0.0052
466.5;0.0076
467;0.0092
467.5;0.0092
468;0.0048
468.5;0.0052
469;0.0056
469.5;0.0072
470;0.0044
470.5;0.0048
471;0.0052
471.5;0.0064
472;0.0028
472.5;0.0028
473;0.0056
473.5;0.0056
474;0.0036
474.5;0.0048
475;0.0052
475.5;0.0052
476;0.0024
476.5;0.0048
477;0.004
477.5;0.006
478;0.002
478.5;0.002
479;0.0036
479.5;0.0048
480;0
480.5;0.002
481;0.0016
481.5;0.0044
482;0.0008
482.5;0.0024
483;0.0016
483.5;0.0036
484;-0.0004
484.5;-0.0004
485;0.0008
485.5;0.0036
486;0
486.5;0
487;0.0012
487.5;0.0036
488;-0.0008
488.5;0
489;0.002
489.5;0.0044
490;-0.0008
490.5;0.0016
491;0.0024
491.5;0.0032
492;-0.0004
492.5;0.0032
493;-0.0004
493.5;0.0028
494;-0.0008
494.5;0.002
495;0.0012
495.5;0.002
496;-0.0008
496.5;0.0012
497;0.0012
497.5;0.0016
498;0
498.5;0.0016
499;0.0016
499.5;0.0016
500;-0.0016
500.5;-0.0004
501;0.0008
501.5;0.0012
502;-0.0008
502.5;0.0012
503;0.0008
503.5;0.0012
504;-0.0008
504.5;0.0008
505;0.0008
505.5;0.002
506;-0.0008
506.5;0.002
507;0
507.5;0.002
508;-0.0012
508.5;0
509;0.0004
509.5;0.0016
510;-0.0008
510.5;0.0004
511;-0.0008
511.5;0.0024
512;-0.0012
512.5;-0.0012
513;-0.0004
513.5;0.002
514;-0.0008
514.5;0
515;0.0012
515.5;0.0028
516;-0.0008
516.5;-0.0008
517;0.0016
517.5;0.0024
518;-0.002
518.5;0.0004
519;0.0016
519.5;0.0016
520;-0.0004
520.5;0.0012
521;-0.0008
521.5;0.0032
522;-0.0008
522.5;0.0004
523;0.0012
523.5;0.002
524;-0.0016
524.5;0.0004
525;0.0008
525.5;0.002
526;-0.0012
526.5;0.0012
527;-0.0004
527.5;0.002
528;-0.0008
528.5;0.0008
529;-0.0012
529.5;0.002
530;-0.0012
530.5;0.002
531;0
531.5;0.002
532;-0.0012
532.5;-0.0004
533;0.0004
533.5;0.0016
534;0
534.5;0.0004
535;0.0004
535.5;0.0024
536;-0.0016
536.5;0.0016
537;0.0008
537.5;0.002
538;-0.0004
538.5;0.0004
539;0.0028
539.5;0.0028
540;0
540.5;0.0024
541;0.0008
541.5;0.0024
542;0
542.5;0.0024
543;0.0008
543.5;0.0028
544;0.0008
544.5;0.0016
545;0
545.5;0.0016
546;-0.0012
546.5;0.0016
547;0.0016
547.5;0.0028
548;-0.002
548.5;0
549;0.0016
549.5;0.0028
550;0
550.5;0.0004
551;0.0012
551.5;0.004
552;-0.002
552.5;0.004
553;0.0008
553.5;0.0024
554;-0.0004
554.5;0.0004
555;0
555.5;0.0012
556;-0.002
556.5;-0.0012
557;-0.0004
557.5;0.0016
558;-0.0012
558.5;0.0004
559;0.0004
559.5;0.0016
560;-0.0016
560.5;0.0008
561;0.0016
561.5;0.0016
562;-0.0016
562.5;0.0008
563;0.0004
563.5;0.0012
564;-0.0012
564.5;-0.0012
565;-0.0004
565.5;0.0012
566;-0.0016
566.5;-0.0008
567;0
567.5;0.0012
568;-0.002
568.5;-0.0008
569;-0.0012
569.5;0.0008
570;-0.002
570.5;0.0008
571;0.002
571.5;0.002
572;-0.0012
572.5;0
573;0.0016
573.5;0.0016
574;-0.0012
574.5;-0.0004
575;0
575.5;0.0016
576;-0.0012
576.5;-0.0012
577;-0.0008
577.5;0.0016
578;-0.0024
578.5;0
579;-0.0004
579.5;0.002
580;-0.002
580.5;0.0008
581;0.0016
581.5;0.0028
582;-0.0008
582.5;0.0008
583;-0.0004
583.5;0.0016
584;-0.0036
584.5;-0.0036
585;-0.0012
585.5;0.0016
586;-0.0016
586.5;0.0004
587;0.0016
587.5;0.0016
588;-0.0008
588.5;0.0016
589;0.0012
589.5;0.0028
590;0
590.5;0.0012
591;-0.0016
591.5;0.002
592;-0.0016
592.5;0.0016
593;0.0004
593.5;0.0032
594;0
594.5;0.0028
595;0.0008
595.5;0.0048
596;-0.0004
596.5;0.0012
597;0.0016
597.5;0.0024
598;-0.0024
598.5;-0.0024
599;0.0012
599.5;0.0028
600;-0.0012
600.5;0.0028
601;0.0012
601.5;0.0024
602;-0.0004
602.5;0.0008
603;0.0012
603.5;0.0012
604;-0.0012
604.5;0.0008
605;0.0016
605.5;0.0028
606;-0.0008
606.5;0.0016
607;0.0004
607.5;0.0036
608;-0.0016
608.5;0
609;0.002
609.5;0.0024
610;-0.0012
610.5;0
611;0
611.5;0.002
612;-0.0008
612.5;-0.0008
613;0.0016
613.5;0.0028
614;-0.0008
614.5;0.0024
615;0.0024
615.5;0.0024
616;-0.0016
616.5;0.0016
617;0.0032
617.5;0.0032
618;-0.0016
618.5;0.0004
619;-0.0004
619.5;0.0024
620;-0.0004
620.5;0.0004
621;-0.0028
621.5;0.0032
622;-0.0028
622.5;0.0008
623;0.002
623.5;0.0024
624;-0.0004
624.5;0.0004
625;0
625.5;0.004
626;-0.0032
626.5;0.0004
627;0.0012
627.5;0.0024
628;-0.0016
628.5;0.0004
629;0.0004
629.5;0.0012
630;-0.0024
630.5;0.0012
631;0.0012
631.5;0.0012
632;-0.002
632.5;0.0004
633;0.0004
633.5;0.0032
634;-0.0024
634.5;-0.0012
635;0.0016
635.5;0.0044
636;-0.0008
636.5;0.0008
637;-0.0008
637.5;0.0028
638;-0.0008
638.5;0.0028
639;0.0016
639.5;0.002
640;-0.0012
640.5;0.0008
641;0
641.5;0.0016
642;-0.0012
642.5;0.0016
643;0.0004
643.5;0.002
644;-0.0016
644.5;0.0004
645;0
645.5;0.0028
646;-0.0016
646.5;0.0004
647;0.002
647.5;0.0028
648;0.0004
648.5;0.002
649;0.0012
649.5;0.0048
650;0
650.5;0.002
651;0.0024
651.5;0.0044
652;-0.0016
652.5;0.0016
653;-0.0016
653.5;0.0036
654;-0.0016
654.5;0.0032
655;0.0016
655.5;0.0048
656;0.0008
656.5;0.0048
657;0.0024
657.5;0.0048
658;0.002
658.5;0.0032
659;0.0036
659.5;0.0056
660;0.0032
660.5;0.0044
661;0.0052
661.5;0.0056
662;0.0032
662.5;0.0056
663;0.0076
663.5;0.0076
664;0.0032
664.5;0.0052
665;0.0048
665.5;0.0092
666;0.0044
666.5;0.0092
667;0.006
667.5;0.0084
668;0.0032
668.5;0.0084
669;0.006
669.5;0.0088
670;0.0052
670.5;0.0088
671;0.008
671.5;0.0104
672;0.0064
672.5;0.0092
673;0.0096
673.5;0.0116
674;0.0068
674.5;0.0092
675;0.0112
675.5;0.0116
676;0.0088
676.5;0.0108
677;0.01
677.5;0.0128
678;0.0096
678.5;0.0128
679;0.0104
679.5;0.0128
680;0.0104
680.5;0.012
681;0.0152
681.5;0.0152
682;0.0112
682.5;0.0124
683;0.0148
683.5;0.0152
684;0.012
684.5;0.0152
685;0.016
685.5;0.018
686;0.0144
686.5;0.0168
687;0.0176
687.5;0.0184
688;0.016
688.5;0.0176
689;0.018
689.5;0.02
690;0.0172
690.5;0.0196
691;0.02
691.5;0.0212
692;0.018
692.5;0.018
693;0.02
693.5;0.024
694;0.02
694.5;0.0224
695;0.0204
695.5;0.0244
696;0.0204
696.5;0.0244
697;0.024
697.5;0.0256
698;0.0216
698.5;0.0256
699;0.026
699.5;0.028
700;0.0244
700.5;0.0268
701;0.0256
701.5;0.0292
702;0.0256
702.5;0.028
703;0.0272
703.5;0.0316
704;0.0272
704.5;0.0316
705;0.0308
705.5;0.0336
706;0.0296
706.5;0.0336
707;0.0332
707.5;0.0352
708;0.0316
708.5;0.0324
709;0.0372
709.5;0.0376
710;0.0348
710.5;0.0372
711;0.0364
711.5;0.04
712;0.0364
712.5;0.04
713;0.04
713.5;0.042
714;0.0388
714.5;0.042
715;0.0424
715.5;0.0432
716;0.04
716.5;0.0428
717;0.0432
717.5;0.046
718;0.042
718.5;0.0452
719;0.0476
719.5;0.0488
720;0.046
720.5;0.0484
721;0.0472
721.5;0.0508
722;0.0472
722.5;0.0504
723;0.05
723.5;0.0544
724;0.0488
724.5;0.0544
725;0.0524
725.5;0.0576
726;0.0524
726.5;0.0552
727;0.0556
727.5;0.0572
728;0.0544
728.5;0.0548
729;0.054
729.5;0.0568
730;0.018
730.5;0.0184
