# Oscilloscope file ./20160613_124133.bin
# Channel 1
Time / s;Voltage / V
154.5;1.08
155;1.04
155.5;1.08
156;1.04
156.5;1.08
157;1.08
157.5;1.12
158;1.08
158.5;1.08
159;1.08
159.5;1.12
160;1.08
160.5;1.12
161;1.12
161.5;1.16
162;1.12
162.5;1.16
163;1.12
163.5;1.16
164;1.12
164.5;1.16
165;1.16
165.5;1.16
166;1.12
166.5;1.16
167;1.16
167.5;1.2
168;1.16
168.5;1.16
169;1.16
169.5;1.2
170;1.16
170.5;1.16
171;1.16
171.5;1.24
172;1.16
172.5;1.2
173;1.2
173.5;1.24
174;1.2
174.5;1.2
175;1.2
175.5;1.24
176;1.2
176.5;1.24
177;1.2
177.5;1.24
178;1.2
178.5;1.24
179;1.24
179.5;1.28
180;1.2
180.5;1.28
181;1.24
181.5;1.28
182;1.24
182.5;1.28
183;1.28
183.5;1.32
184;1.28
184.5;1.32
185;1.28
185.5;1.32
186;1.28
186.5;1.28
187;1.32
187.5;1.32
188;1.28
188.5;1.32
189;1.32
189.5;1.32
190;1.28
190.5;1.32
191;1.36
191.5;1.36
192;1.32
192.5;1.32
193;1.36
193.5;1.36
194;1.32
194.5;1.36
195;1.36
195.5;1.36
196;1.36
196.5;1.36
197;1.36
197.5;1.4
198;1.36
198.5;1.4
199;1.36
199.5;1.4
200;1.36
200.5;1.4
201;1.4
201.5;1.44
202;1.4
202.5;1.4
203;1.44
203.5;1.44
204;1.4
204.5;1.4
205;1.44
205.5;1.44
206;1.44
206.5;1.44
207;1.44
207.5;1.44
208;1.44
208.5;1.44
209;1.48
209.5;1.48
210;1.44
210.5;1.44
211;1.44
211.5;1.48
212;1.44
212.5;1.48
213;1.48
213.5;1.52
214;1.48
214.5;1.52
215;1.48
215.5;1.52
216;1.48
216.5;1.52
217;1.52
217.5;1.52
218;1.52
218.5;1.52
219;1.56
219.5;1.56
220;1.52
220.5;1.56
221;1.52
221.5;1.56
222;1.52
222.5;1.56
223;1.56
223.5;1.6
224;1.56
224.5;1.56
225;1.6
225.5;1.6
226;1.56
226.5;1.6
227;1.6
227.5;1.6
228;1.6
228.5;1.6
229;1.6
229.5;1.64
230;1.6
230.5;1.6
231;1.6
231.5;1.64
232;1.6
232.5;1.64
233;1.6
233.5;1.64
234;1.6
234.5;1.64
235;1.64
235.5;1.68
236;1.64
236.5;1.64
237;1.64
237.5;1.68
238;1.64
238.5;1.68
239;1.68
239.5;1.68
240;1.64
240.5;1.68
241;1.68
241.5;1.72
242;1.68
242.5;1.68
243;1.68
243.5;1.72
244;1.68
244.5;1.72
245;1.72
245.5;1.76
246;1.72
246.5;1.76
247;1.72
247.5;1.76
248;1.72
248.5;1.76
249;1.76
249.5;1.76
250;1.76
250.5;1.76
251;1.76
251.5;1.76
252;1.76
252.5;1.76
253;1.76
253.5;1.8
254;1.76
254.5;1.8
255;1.8
255.5;1.8
256;1.8
256.5;1.8
257;1.8
257.5;1.84
258;1.8
258.5;1.8
259;1.8
259.5;1.84
260;1.8
260.5;1.84
261;1.84
261.5;1.84
262;1.84
262.5;1.84
263;1.88
263.5;1.88
264;1.84
264.5;1.88
265;1.88
265.5;1.88
266;1.84
266.5;1.84
267;1.88
267.5;1.88
268;1.88
268.5;1.88
269;1.88
269.5;1.92
270;1.88
270.5;1.92
271;1.92
271.5;1.96
272;1.88
272.5;1.88
273;1.92
273.5;1.92
274;1.92
274.5;1.92
275;1.96
275.5;1.96
276;1.92
276.5;1.96
277;1.96
277.5;1.96
278;1.92
278.5;1.92
279;1.96
279.5;2
280;1.96
280.5;2
281;2
281.5;2
282;1.96
282.5;2
283;2
283.5;2.04
284;1.96
284.5;2.04
285;2
285.5;2.04
286;2
286.5;2.04
287;2.04
287.5;2.04
288;2
288.5;2.04
289;2.04
289.5;2.04
290;2.04
290.5;2.04
291;2.08
291.5;2.08
292;2.04
292.5;2.08
293;2.08
293.5;2.08
294;2.04
294.5;2.08
295;2.08
295.5;2.08
296;2.08
296.5;2.08
297;2.08
297.5;2.12
298;2.08
298.5;2.12
299;2.08
299.5;2.12
300;2.08
300.5;2.12
301;2.16
301.5;2.16
302;2.12
302.5;2.12
303;2.16
303.5;2.16
304;2.12
304.5;2.16
305;2.16
305.5;2.16
306;2.16
306.5;2.16
307;2.16
307.5;2.2
308;2.16
308.5;2.2
309;2.2
309.5;2.2
310;2.16
310.5;2.16
311;2.2
311.5;2.24
312;2.16
312.5;2.24
313;2.2
313.5;2.24
314;2.2
314.5;2.24
315;2.24
315.5;2.28
316;2.24
316.5;2.28
317;2.24
317.5;2.28
318;2.24
318.5;2.24
319;2.28
319.5;2.28
320;2.24
320.5;2.28
321;2.24
321.5;2.32
322;2.24
322.5;2.28
323;2.28
323.5;2.32
324;2.24
324.5;2.28
325;2.28
325.5;2.32
326;2.28
326.5;2.32
327;2.32
327.5;2.32
328;2.32
328.5;2.32
329;2.32
329.5;2.36
330;2.32
330.5;2.32
331;2.36
331.5;2.36
332;2.32
332.5;2.36
333;2.32
333.5;2.4
334;2.32
334.5;2.4
335;2.36
335.5;2.4
336;2.36
336.5;2.4
337;2.4
337.5;2.4
338;2.4
338.5;2.4
339;2.4
339.5;2.4
340;2.36
340.5;2.4
341;2.4
341.5;2.44
342;2.4
342.5;2.4
343;2.44
343.5;2.44
344;2.44
344.5;2.44
345;2.44
345.5;2.48
346;2.44
346.5;2.44
347;2.48
347.5;2.48
348;2.44
348.5;2.48
349;2.48
349.5;2.52
350;2.44
350.5;2.48
351;2.48
351.5;2.52
352;2.48
352.5;2.48
353;2.52
353.5;2.52
354;2.48
354.5;2.52
355;2.52
355.5;2.56
356;2.52
356.5;2.52
357;2.56
357.5;2.56
358;2.52
358.5;2.52
359;2.56
359.5;2.56
360;2.52
360.5;2.56
361;2.56
361.5;2.56
362;2.56
362.5;2.56
363;2.56
363.5;2.6
364;2.56
364.5;2.6
365;2.56
365.5;2.6
366;2.56
366.5;2.6
367;2.6
367.5;2.64
368;2.6
368.5;2.6
369;2.6
369.5;2.64
370;2.6
370.5;2.6
371;2.64
371.5;2.68
372;2.6
372.5;2.64
373;2.64
373.5;2.68
374;2.64
374.5;2.64
375;2.68
375.5;2.68
376;2.64
376.5;2.68
377;2.68
377.5;2.72
378;2.64
378.5;2.68
379;2.68
379.5;2.72
380;2.68
380.5;2.72
381;2.72
381.5;2.72
382;2.68
382.5;2.72
383;2.72
383.5;2.76
384;2.72
384.5;2.76
385;2.76
385.5;2.76
386;2.72
386.5;2.72
387;2.76
387.5;2.76
388;2.72
388.5;2.76
389;2.72
389.5;2.8
390;2.72
390.5;2.76
391;2.76
391.5;2.8
392;2.76
392.5;2.8
393;2.76
393.5;2.8
394;2.76
394.5;2.8
395;2.8
395.5;2.8
396;2.8
396.5;2.8
397;2.8
397.5;2.84
398;2.8
398.5;2.84
399;2.84
399.5;2.84
400;2.84
400.5;2.84
401;2.84
401.5;2.88
402;2.84
402.5;2.88
403;2.88
403.5;2.88
404;2.84
404.5;2.88
405;2.88
405.5;2.88
406;2.88
406.5;2.88
407;2.92
407.5;2.92
408;2.88
408.5;2.88
409;2.92
409.5;2.92
410;2.88
410.5;2.92
411;2.88
411.5;2.92
412;2.88
412.5;2.92
413;2.92
413.5;2.96
414;2.92
414.5;2.96
415;2.96
415.5;2.96
416;2.92
416.5;2.96
417;2.96
417.5;2.96
418;2.92
418.5;2.96
419;2.96
419.5;3
420;2.96
420.5;3
421;3
421.5;3
422;2.96
422.5;3
423;3
423.5;3.04
424;3
424.5;3
425;3.04
425.5;3.04
426;3
426.5;3.04
427;3.04
427.5;3.08
428;3.04
428.5;3.04
429;3.04
429.5;3.08
430;3.04
430.5;3.08
431;3.04
431.5;3.08
432;3.04
432.5;3.08
433;3.08
433.5;3.12
434;3.08
434.5;3.08
435;3.08
435.5;3.12
436;3.08
436.5;3.12
437;3.12
437.5;3.12
438;3.08
438.5;3.12
439;3.16
439.5;3.16
440;3.12
440.5;3.12
441;3.12
441.5;3.16
442;3.12
442.5;3.16
443;3.16
443.5;3.16
444;3.16
444.5;3.16
445;3.2
445.5;3.2
446;3.16
446.5;3.16
447;3.2
447.5;3.2
448;3.16
448.5;3.2
449;3.2
449.5;3.24
450;3.2
450.5;3.2
451;3.2
451.5;3.24
452;3.2
452.5;3.2
453;3.2
453.5;3.24
454;3.2
454.5;3.2
455;3.24
455.5;3.28
456;3.24
456.5;3.24
457;3.24
457.5;3.28
458;3.24
458.5;3.24
459;3.28
459.5;3.28
460;3.24
460.5;3.28
461;3.28
461.5;3.32
462;3.28
462.5;3.32
463;3.28
463.5;3.32
464;3.28
464.5;3.32
465;3.32
465.5;3.32
466;3.28
466.5;3.32
467;3.32
467.5;3.36
468;3.32
468.5;3.32
469;3.32
469.5;3.36
470;3.32
470.5;3.36
471;3.36
471.5;3.4
472;3.32
472.5;3.36
473;3.36
473.5;3.4
474;3.36
474.5;3.36
475;3.36
475.5;3.4
476;3.36
476.5;3.4
477;3.36
477.5;3.4
478;3.36
478.5;3.4
479;3.44
479.5;3.44
480;3.4
480.5;3.4
481;3.4
481.5;3.44
482;3.4
482.5;3.44
483;3.44
483.5;3.48
484;3.44
484.5;3.44
485;3.48
485.5;3.48
486;3.44
486.5;3.48
487;3.44
487.5;3.48
488;3.44
488.5;3.48
489;3.48
489.5;3.52
490;3.48
490.5;3.48
491;3.52
491.5;3.52
492;3.48
492.5;3.52
493;3.48
493.5;3.56
494;3.48
494.5;3.56
495;3.56
495.5;3.56
496;3.52
496.5;3.52
497;3.56
497.5;3.56
498;3.52
498.5;3.56
499;3.56
499.5;3.56
500;3.56
500.5;3.56
501;3.6
501.5;3.6
502;3.56
502.5;3.56
503;3.6
503.5;3.6
504;3.6
504.5;3.6
505;3.64
505.5;3.64
506;3.6
506.5;3.6
507;3.6
507.5;3.64
508;3.6
508.5;3.64
509;3.64
509.5;3.64
510;3.6
510.5;3.64
511;3.64
511.5;3.64
512;3.64
512.5;3.64
513;3.68
513.5;3.68
514;3.64
514.5;3.64
515;3.68
515.5;3.68
516;3.68
516.5;3.68
517;3.68
517.5;3.72
518;3.68
518.5;3.68
519;3.72
519.5;3.72
520;3.68
520.5;3.68
521;3.72
521.5;3.76
522;3.68
522.5;3.76
523;3.76
523.5;3.76
524;3.72
524.5;3.72
525;3.76
525.5;3.76
526;3.72
526.5;3.76
527;3.76
527.5;3.8
528;3.72
528.5;3.76
529;3.76
529.5;3.8
530;3.76
530.5;3.8
531;3.8
531.5;3.8
532;3.8
532.5;3.8
533;3.8
533.5;3.8
534;3.8
534.5;3.8
535;3.84
535.5;3.84
536;3.8
536.5;3.84
537;3.84
537.5;3.84
538;3.84
538.5;3.84
539;3.84
539.5;3.88
540;3.84
540.5;3.84
541;3.88
541.5;3.88
542;3.84
542.5;3.88
543;3.88
543.5;3.88
544;3.88
544.5;3.88
545;3.88
545.5;3.92
546;3.88
546.5;3.92
547;3.88
547.5;3.92
548;3.88
548.5;3.92
549;3.92
549.5;3.96
550;3.92
550.5;3.92
551;3.92
551.5;3.96
552;3.92
552.5;3.96
553;3.96
553.5;3.96
554;3.96
554.5;3.96
555;3.96
555.5;4
556;3.96
556.5;3.96
557;3.96
557.5;4
558;3.96
558.5;3.96
559;4
559.5;4.04
560;4
560.5;4
561;4
561.5;4.04
562;4
562.5;4
563;4
563.5;4.04
564;4
564.5;4.04
565;4
565.5;4.04
566;4
566.5;4.04
567;4.08
567.5;4.08
568;4.04
568.5;4.08
569;4.04
569.5;4.08
570;4.04
570.5;4.08
571;4.08
571.5;4.12
572;4.08
572.5;4.08
573;4.08
573.5;4.12
574;4.08
574.5;4.12
575;4.08
575.5;4.16
576;4.08
576.5;4.12
577;4.12
577.5;4.16
578;4.12
578.5;4.12
579;4.16
579.5;4.16
580;4.12
580.5;4.16
581;4.16
581.5;4.16
582;4.16
582.5;4.16
583;4.16
583.5;4.2
584;4.16
584.5;4.2
585;4.16
585.5;4.2
586;4.16
586.5;4.2
587;4.2
587.5;4.2
588;4.16
588.5;4.2
589;4.2
589.5;4.24
590;4.2
590.5;4.24
591;4.24
591.5;4.24
592;4.2
592.5;4.24
593;4.24
593.5;4.28
594;4.24
594.5;4.24
595;4.24
595.5;4.28
596;4.24
596.5;4.24
597;4.28
597.5;4.28
598;4.24
598.5;4.28
599;4.28
599.5;4.28
600;4.28
600.5;4.28
601;4.28
601.5;4.32
602;4.28
602.5;4.28
603;4.32
603.5;4.32
604;4.32
604.5;4.32
605;4.32
605.5;4.36
606;4.32
606.5;4.36
607;4.32
607.5;4.36
608;4.32
608.5;4.36
609;4.36
609.5;4.36
610;4.36
610.5;4.36
611;4.36
611.5;4.4
612;4.36
612.5;4.4
613;4.4
613.5;4.4
614;4.36
614.5;4.4
615;4.4
615.5;4.44
616;4.36
616.5;4.4
617;4.4
617.5;4.44
618;4.4
618.5;4.44
619;4.44
619.5;4.44
620;4.4
620.5;4.44
621;4.44
621.5;4.48
622;4.44
622.5;4.44
623;4.48
623.5;4.48
624;4.44
624.5;4.48
625;4.48
625.5;4.48
626;4.44
626.5;4.44
627;4.48
627.5;4.48
628;4.48
628.5;4.48
629;4.52
629.5;4.52
630;4.48
630.5;4.52
631;4.52
631.5;4.52
632;4.52
632.5;4.52
633;4.52
633.5;4.56
634;4.52
634.5;4.52
635;4.56
635.5;4.56
636;4.52
636.5;4.56
637;4.56
637.5;4.56
638;4.56
638.5;4.56
639;4.56
639.5;4.6
640;4.56
640.5;4.56
641;4.6
641.5;4.6
642;4.56
642.5;4.6
643;4.6
643.5;4.6
644;4.6
644.5;4.6
645;4.6
645.5;4.64
646;4.6
646.5;4.64
647;4.64
647.5;4.64
648;4.6
648.5;4.64
649;4.6
649.5;4.68
650;4.6
650.5;4.68
651;4.64
651.5;4.68
652;4.64
652.5;4.68
653;4.68
653.5;4.72
654;4.64
654.5;4.68
655;4.68
655.5;4.72
656;4.68
656.5;4.72
657;4.68
657.5;4.72
658;4.68
658.5;4.72
659;4.72
659.5;4.72
660;4.72
660.5;4.72
661;4.72
661.5;4.76
662;4.72
662.5;4.76
663;4.72
663.5;4.76
664;4.72
664.5;4.76
665;4.76
665.5;4.76
666;4.76
666.5;4.76
667;4.8
667.5;4.8
668;4.76
668.5;4.76
669;4.8
669.5;4.8
670;4.76
670.5;4.8
671;4.8
671.5;4.8
672;4.8
672.5;4.8
673;4.84
673.5;4.84
674;4.8
674.5;4.84
675;4.8
675.5;4.84
676;4.8
676.5;4.84
677;4.84
677.5;4.84
678;4.84
678.5;4.84
679;4.84
679.5;4.88
680;4.84
680.5;4.88
681;4.88
681.5;4.92
682;4.84
682.5;4.88
683;4.88
683.5;4.92
684;4.88
684.5;4.88
685;4.92
685.5;4.96
686;4.88
686.5;4.92
687;4.92
687.5;4.96
688;4.92
688.5;4.92
689;4.92
689.5;4.96
690;4.92
690.5;4.96
691;4.92
691.5;4.96
692;4.92
692.5;4.96
693;4.96
693.5;5
694;4.96
694.5;4.96
695;5
695.5;5
696;4.96
696.5;4.96
697;5
697.5;5
698;4.96
698.5;5
699;5
699.5;5.04
700;5
700.5;5.04
701;5
701.5;5.04
702;5
702.5;5.04
703;5.04
703.5;5.04
704;5.04
704.5;5.04
705;5.04
705.5;5.08
706;5.04
706.5;5.04
707;5.08
707.5;5.08
708;5.04
708.5;5.08
709;5.08
709.5;5.12
710;5.08
710.5;5.08
711;5.08
711.5;5.12
712;5.08
712.5;5.08
713;5.08
713.5;5.12
714;5.08
714.5;5.12
715;5.12
715.5;5.12
716;5.12
716.5;5.12
717;5.12
717.5;5.16
718;5.12
718.5;5.16
719;5.16
719.5;5.16
720;5.16
720.5;5.16
721;5.16
721.5;5.2
722;5.16
722.5;5.2
723;5.16
723.5;5.2
724;5.16
724.5;5.2
725;5.2
725.5;5.24
726;5.16
726.5;5.2
727;5.2
727.5;5.24
728;5.2
728.5;5.2
729;5.24
729.5;5.24
730;0.04
730.5;0.04
